source target sign
ASR LSRB -
PSIE OSMC -
PSIE RRSG -
PDER HYPA +
PDER ARGO -
PDER ILVE +
YCCJ CYSI +
YCCJ FADL +
YCCJ FLIJ +
ALKA PURR -
SDHD YIAK -
SDHD PAAK -
ENTS FLGD +
ENTS GABT +
FLIP AGAD -
FLIP CHEA -
FLIP DSBG +
GSPE MIPA -
GSPE NIRB +
FABG DINJ -
FABG RCSD +
TCYJ MICF -
ARAD FLHA -
NORV MDTD -
SDHB RRLD +
SDHB DADX -
GLTJ PROW -
GLTJ LYSC -
IHFB KBAZ +
CITG SUCA -
CITG PHNN -
FLHE CYSJ +
YAFQ ARAH +
YAFQ FEAB +
ADIA APPB -
ADIA RIMK -
YBJN NAPA -
YBJN PAAF +
MTLA SSB -
MTLA EPD -
MTLA DPIB -
HYPC UGPQ -
HYPC IHFB -
DADX PHNE_1 -
RRSA FLHA +
RRSA PROV -
RRSA YJJP -
NUOG RRSC -
NUOG ILVG_1 -
NUOG ASPA -
AIDB AIDB -
GUAB GLPA +
GUAB ALDA -
PRPC TCYJ +
PRPC FLIL +
TRER RBFA +
TRER MOAD -
TRER TREC -
LYXK NRDI -
NANC ACEA +
NANC YHCH -
METJ GSPK +
METJ METC -
METJ METE -
GLPC DADA -
GLPC IHFB -
PAAA YJBG +
PAAA TRPL -
RRFB YDHW -
RRFB RRLA -
ILVM NARK -
ILVM CYAR +
DCTR HYCF -
SSUE FEAR -
SSUE DEOA -
METN ILVB -
OMPF SUFC +
NRDI TAUC +
FLGB HHA -
SROC DMSB +
RCSAB FLHC -
RCSAB FLHD -
RCSAB ENVZ -
NFSB ACNA +
SDHA CRR +
SDHA MOEB -
YBJC HDEB +
YBJC RNLB -
YBJC UOF +
YBJC FIMG -
UHPT LSRB -
FLGI TAUA +
FLGI FLGE -
YJBE PSTA -
HDED CCMA +
HDED MTR -
GLPA GLTV -
TSR SDHB +
TSR LACZ -
TSR GADF +
YDFH YHJC -
YDFH YIAM +
CITE NAPD +
RPLU NANE -
RPLU HEML -
RPLU FLGK +
NARH NARJ +
YEGH PHNC -
YEGH YEDW -
DPS PHNL +
DMSC YIAK -
DMSC LUXS -
DMSC YJBG -
RSEC NUOM -
RRFC DNAN -
RRFC NDH +
HYPF RCSAB -
HYPF GALM +
PUTP RPRA -
PHNP PROW -
PHNP YHJC +
CUSA PHOU +
RRSG THRV -
RRSG HYCB +
TRPL AGAI -
TRPL YQJA +
UOF NFSA +
UOF ISCU +
CITX GCVP +
CITX NRFF +
MDTE MDTF +
MDTE SPY -
MDTE FLIC -
INAA ARGO -
INAA HYAB +
INAA MOAE -
APPA YEDX +
APPA MOEB -
MARR FDHF -
YCJY BGLG +
THRU ILET -
CYOA DADX +
YEAR PFLB -
YEAR PRPB -
SUCC MOAB -
SUCC ADIA +
OPPD RRFB +
OPPD AHPF +
OPPD OPPA +
OPPD FLIE +
PGAC YCIF +
PGAC PAAK -
BGLJ YDHY +
CCMC MODC +
CCMC NUOM +
IRAM MGTL +
IRAM OPPF -
AGAW CHEA +
FHUF UHPT -
FHUF NANK -
FHUF FLIK +
CCMA YDFH +
CYSI FABB -
MDH NRDG -
MDH PHNJ -
FIMH RRFC +
GARP YGEA -
GARP GALM -
GARP GLTK +
PRFA MHPR +
PHND YIAK +
PHND PHNE_1 -
PHND FLII -
FRDB NRFC +
FRDB GUAA +
FLIA GLTV +
FUMB MTR +
FUMB FLGC -
FLIF PRMC -
FLIF CRL -
HUPB YHBT -
HUPB SROC -
HUPB GLPQ -
GALS GALT +
GALS GALM -
GALS GALK -
GALS GALE -
HYCD SERA +
HYCD HYDN +
PHNG RRSE -
AGAB MDH +
GRXA ADIC +
GRXA TRPB -
RNLB SUFC -
RNLB SUFE +
RNLB IRAM -
RRLG RRFE +
RRLG ASPA -
NRDD MAZE -
NRDD YJHB -
CYSG PRFA +
CYSG HYPC +
CYSG FIMC +
IHF ILVG_2 -
IHF NRFG -
IHF ILVX -
LSRG ILVD +
LSRG FOCA -
YDFN HYCC -
FTNB GLGA -
FTNB STPA +
FTNB APPX -
YCIG METN -
YCIG FIMG +
YCIG FADJ +
FIMI YCIF +
FIMI COMR +
FIMI HYCI -
FIMI HYCE -
TUFB FLGF +
TAM LSRK -
TAM GSPI -
TAM MOTA +
EVGS FRDC -
TRPC ARGG -
PHOR SUCD -
PHOR RRLB +
HYAE CCME +
HYAE PYRC +
RIMK GSPI +
LYSO DINJ-YAFQ +
NFUA NORW -
NFUA AROM -
NFUA KBAY +
RPOS PHNL -
ARAB GSPC +
ARAB LSRF +
ARAB ENO +
KBAZ CAS1 +
KBAZ AGAB -
FLGE ACRB -
FIMA GSPJ +
NUOB RRFA -
NANM YJHC -
NANM GLPK -
NANM YHIM -
HYAB SUFB -
HYAB LDTD +
TAUB SSUC +
PAAK LSRC -
MOAA HFLX +
MOAA LHGO +
CHIA SBCD -
CHIA BGLJ -
CHIA FIME +
EFEU_1 HYPC -
EFEU_1 BTUB -
EFEU_1 BORD +
AROG PAAB +
AROG AROL +
YJEV GUAA +
YJEV NAGB -
YJEV RRFE -
SSUB ARAB +
SSUB CYSW -
FLDA RIBA +
FLDA DSBG +
NUOI ILVD -
NUOI NFSA +
FLIM FLGD -
GABD PSIE +
GABD PAAH -
GABD CYSW -
GALR GALE +
SOXR SOXR -
MTLR FBAA +
MTLR DCUA +
MTLR FADH -
MTLR CCMB +
ENO TFAQ +
ENO ACEB +
ENO LYSP -
PROV PSTS +
PROV CHEW +
ADIC SECB +
ADIC FLIO -
FBAA CBPA +
HDEA HYCC -
HDEA NAGA -
FRDD CCME -
FRDD FUMB -
NAGA GLTL -
YJBF PAAK +
YJBF GABT -
NAPB OGT -
NAPB RRLB +
FLHA FLIG -
TOMB GPSA +
TOMB GLMY -
FLU MODA -
FLU PHNO +
FLU RRFF -
FHUC NARH +
FHUC FIMH -
GLNA YBJN -
RRSC NANE +
RRSC UGPA -
UGPB IVBL +
UGPB NAPB +
UGPB RCSD +
HIPB HIPB -
HIPB FADH -
HIPB HIPA -
UGPA ARAD +
ACEA MTLD +
ACEA GLTI -
MTR HYCI +
SLP GUAA -
SLP FPR -
SLP HYAA -
FEPC CYOE -
CADA BGLJ +
CADA HDED -
SUFE EDD -
SUFE LSRF -
BGLG PHNI -
BGLB PHNI -
BGLB TAUA +
RPMA YHBE +
RPMA YJBH -
RPMA CDD +
RPMA FLIJ +
NRFG NRDG -
NRFG NRDA -
PAAD ALKA -
PAAD YEGH +
PSTC GSPB +
PSTC ILVX +
PSTC YIAO -
RRSH PHOU +
RRSH TYRU -
SECB HFLX -
SECB MOTB +
CRL PROP +
FLGK UHPT +
DPIA MDH +
DPIA CITC +
NARG ARGO -
NARG HCR +
FIMC FHUD -
PHNI PHOU +
PHNI PHNN -
DUSB DPS +
DUSB PAAE -
GABT ISCA +
GABT CSID +
ILET NARK -
ILET FLGK +
HYCA YHBT -
HYCA PRPE -
HYCA FADD +
AROH ALAU +
AROH TRPA +
ALAU NARX -
ALAU YHIM +
ALAU GLTK -
YDHY YDHV +
FLIQ YGEA +
FLIQ FLIE +
FLIQ RRLG -
FLIQ IHFB +
FLII GSPE -
FLII APPC +
BGLF SERA -
BGLF FIMA +
FEAB YJBF +
GSPF PRPB -
GSPF GSPM +
GSPF NRFE -
HNS PRMC +
BTUB MOAC +
RIBA TSR +
MHPR ASCF +
NRDH MIPA -
NRDH FABD +
NRDH FRDC -
LYSA PGAD +
LYSA HYAD +
LYSA DPIB -
LYSA GLTL +
RSEA PHOR +
RRLD PRPB -
RRLD GYRA +
PQIA NAPF +
PQIA LYSO +
ISCU NAPF -
ISCU ILVX -
SSUA MURI -
SSUA NAPD +
SSUA EXUT +
SSUA TAUA -
MODC YHFA +
NAPD OSMY +
ALAV HUPB -
NAPH FIME +
UVRA NFSA -
UVRA ALDA +
UVRA HDED -
PGAD PGAA -
AGAV YIAN +
AGAV CBPA +
AGAV YCJY -
YIAL FPR +
YIAL TRPE +
PHOH KBAY +
HIPAB MAZF -
HIPAB HIPA -
HIPAB RELA -
HYPA NUOH -
HYPA CCMB +
OPPB TCYJ -
OPPB OXYS +
GARK CSPA -
LACY PCK -
LACY YCIE -
SLYA SSUD +
SLYA CSPD -
SLYA HLYE +
FLIR FLIA +
FLIR SUFC -
FLIR YJJP -
FLIR GLTK +
SUCD FLIM +
HYPB YIAJ -
FLIK FLHE +
ACRB ZWF -
ACEK FLGG +
ACEK GLPC -
ACEK INAA -
POLA HEMH +
POLA FABB +
POLA YFAE +
ADHE LYSC -
ADHE YOAG +
PUTA PUTA -
PUTA PUTP -
FIMG QUEA +
NARX NRDD +
HYAA FLIF -
DEOD DEOB +
DEOD FLIT -
GSPH PHNM -
YMJD SGBE -
YMJD CCMD -
ALKB FBAA -
ALKB ARAG +
CASC YJJQ +
ASLB DUSB -
STPA FAU -
STPA SSRS -
HYAC HYAF -
HYAC GALK +
HYAC RNLA +
MOEA MDTF -
DEOB PHOH -
ADIY GLTB +
ADIY ADIA +
ADIY GLTF +
ADIY GADA +
PGRR YCJF -
PGRR YCJY -
PGRR YCJG -
PGRR YMJD -
CCMD NAPC -
TRPD SECB -
TRPD PHNM -
TRPD OMPF +
PRMC TRXA +
YHFA CITD +
YHFA NRDF -
YHFA OSME -
CBL SSUE +
CBL SSUC +
CBL TAUD +
CBL SSUB +
RRLB GLTT +
YECR GLNQ +
YECR FNRS -
YECR LYXK +
FLIN NDH +
GLNL WAAZ +
GLNL FLII -
GLNL GLPD +
GLNL RSEA -
YOAG SUCD -
FIMB GSPC +
HCP ISRC +
FABH GLTI -
FABH NAGE +
YJJP PUTP +
YJJP OPPA +
MAZF CRR -
MAZF MOEB -
DMSB NUOJ +
DMSB DEOC +
CSRB CASD -
YIAJ PHOR +
PAAZ LACA +
PAAZ FEPG -
PAAZ NARI +
NAGE PPIA -
NAGE ASPA -
NAGE ASLB +
NANA SUCB +
CCMH LDTC +
CCMH APPB +
CCMH HYCD -
CCMH DAPD -
YHJC APPX -
CUSR CUSA +
CUSR CUSF +
CUSR CUSS +
CUSR CUSC +
CITC NAPC -
CITC PGK -
YCJX YMJC -
YCJX CYOB -
YCJX SUCC +
FLGF NUOE +
HFLX NAPC +
FIMF CAS2 -
FIMF DSBG -
FIMF HYCB +
GADE-RCSB GADA +
GADE-RCSB YHIM +
GADE-RCSB ADIC +
GADE-RCSB ASLB +
DAPD YCHF +
DAPD FAU +
RRSB GSPG -
RRSB GARL -
RRSB QSEC -
NAPG SUFA -
NAPG CPXQ +
ACRR MARR -
ACRR MARB -
ACRR SOXR -
PHNC FLIK +
PHNC MDTA +
TRPA AGAD -
TRPA HFQ +
MAZE UGPA +
FADD TUFB -
FADD GLYA +
FADD GLPF +
ASPA ICD +
NUOM NORV +
NUOM SUCB -
YDHW KATG -
SUFC NAPH +
GARL HYCF +
GARL GLPK -
GARL YDFN +
COMR CBPM -
COMR BHSA -
COMR SGBH +
DCTA FRDC +
DCTA NFUA +
FTNA CASE +
FTNA LACZ -
LRHA FLHD -
LRHA LRHA +
LRHA FIME +
IBAG YDHW +
YCJG ISCS +
YCJG RCSA +
HUPA PPIA -
HUPA FLGL -
HDFR FLHC -
HDFR FLHD -
HDFR GLTF +
HDFR GLTB +
OPPC HYPE +
OPPC RRLB +
OPPC DCUS -
DGKA ALAT -
DGKA QSEC +
FABB FABH -
KBAY AGAI -
KBAY RRSG +
FLGM FLIN -
SUFA HYCD -
SUFA HYPD +
WRBA HYCG +
RBFA YJBF -
NANE IHFA +
ALAT YIAK -
ALAT SRA +
YHCH EVGS +
YHCH RRFA +
GARR CSRB +
GARR LDTD -
GARR SDHC -
ISCA RRSA -
ISCA NDH -
DCUA GDHA +
DCUA RPOS +
DEOC DEOA +
DEOC HCHA +
MICF YDEI -
UGPC CUSF -
UGPC SGBE +
PURA YDHX +
PURA FUMC +
YGEA YIIS -
YGEA METI +
CSGF DTPA +
GLNH PAAH +
GLNH ISCS -
OPPF GSPJ +
OPPF PTSG +
HLYE SLYA +
FLGN GSPK +
FLGN FLGC +
FLGN AGAW -
PHNM PHNJ -
PHNM ARGG -
FLGL CYAA +
FLGL GLTJ +
USPD YHBE -
USPD HYAC -
USPD LEUO +
USPD HEMA -
NRDF DCTR -
NRDF IBAG -
NRDF CSRC +
FABD DEOA -
FLIE YJBE +
NORW GABP -
NORW CYSJ -
METE HYAA -
ARAH FLGB +
SSUD CYSA -
CCMF HCR -
CCMF ARAF +
APPY SUCA +
APPY TYNA +
APPY MGTA +
APPY NRDE +
TFAQ PSTA +
ILVN GRCA +
ILVN LUXS -
SUFD NANK -
SUFD MHPR +
GLMS YECR +
GLMS GSPG -
SSB MODA +
SSB HYPE -
YAIA GLTV -
MQSR MOEA -
ARGR GLTD -
ARGR LYSO -
ARGR GLTF -
ARGR GLTB -
APPB HYAB +
GLNG ARGG -
RPOE GLNG -
UDP TSX +
NAPF CASD +
MDTB HEMH +
MDTB KBAZ -
MDTB LSRK +
MDTB OPPA -
INFB ECPR +
INFB NIRB +
INFB DGKA -
RCSB RPOE +
RCSB BDM +
RCSB RSEA +
FLHD YDEP +
CAS2 DPS +
HYCI AGAS +
HYCI MODB +
MCBA YOAG +
ILVB NUOK +
GLPT GLPX +
GLPT HYAE +
CDD YIAO +
CDD SSB -
PGK FIMA +
PGK NUOB +
MDTA CYOD +
MGTL ARAA +
MGTL GSPI +
SUCA PRPB +
MIPA CUSS +
CASD CASB +
YHIM WRBA -
OSME APPB +
OSME RPOH -
FEPD NANA +
GLTW FLGF -
MLC PTSI -
MLC CRR -
MLC PTSH -
MLC PTSG -
NIRC FHUA +
NIRC EVGA +
NIRC RBFA +
NIRC FLIS -
CSRC GSPO +
GLTV RRFD +
HYCF FIMH +
HYCF DEOD -
OMPN RPLU -
OMPN YJHC +
MODA GLNA +
PGAA AROH +
PGAA PGAB +
GLTT CITG -
GLTT FIMC -
PSTA FLIO +
PSTA RRLA -
PRPD SUFB +
PRPD ARAF +
AROP IVBL -
AROP FLIH -
AROP CSPD +
GALT EDD -
GALT NOHA -
NUOE NUOB +
NUOE YEAR -
NRFF YHBT +
NRFF SOXR -
NRFF ZWF +
IVBL ICD +
PQIB HDEA +
PSTS PGAC -
PSTS PHNG +
PSTS INFB +
YHID NIRD +
YHID SLYB -
YHID YHCH -
YHID NUOG +
GADF RCSA +
RPRA GSPJ +
RPRA PQIB -
YEBE FHUC -
YEBE SULA +
YEBE HMP -
PRPR PSTC -
PRPR YEBE -
PRPR PHOH -
PFKA MTLA +
PFKA ILVD -
PFKA FEPC -
NRDA RECF +
NRDA CRL -
HYAD HDEA +
CSPI YCJF -
MOTB NANT +
MOTB CHEW -
GSPK CAS1 -
MOAB PTSI -
MOAB PDEF +
GADB FLIK -
DSBG FLHE +
ENVZ EDD -
ENVZ GLYT +
CYSA NORW -
CYSA LHGO +
PTSG HYPF -
CASB TUFB -
HU GALT -
HU GALM -
HU GALK -
HU GALE -
LIVJ ALAT +
LIVJ ILEV +
LIVJ AGAB +
GLPB ILVL +
GLPB GLPX -
GLPB HMP +
LSRA HHA -
LSRA GSPJ +
NIRD HCP -
NIRD GSPH +
NIRD HUPA +
RSTA CSGF -
RSTA ASR +
RSTA CSGG -
RSTA CSGE -
RCSD UDP +
RCSD CASB +
LSRK GSPO +
LSRK ERPA -
ARAF GSPM +
ARAF GLNA -
ILVL YDEI -
NUSA RELA +
NUSA APPA +
CYSM SSUE -
CYSM FABD +
BASR PUTA -
BASR TOMB +
BASR CSGF +
BASR CSPI +
LSRB ARAG -
FUMC CYAA -
FUMC MARR +
NUPG METQ +
NUPG SSUB +
NUPG YQJA +
RRFG CCMC +
WAAZ GLGP +
FHUA FOLA +
FHUA NARG +
OGT YCIF -
OGT PHNL -
OGT NUOI -
DTPA PGAD -
PGAB HYPB +
RRLC FAU -
SBCD CUSA -
YCJF FIMA -
YCJF PHNP +
BDM PQIA +
BDM CCMC -
DPIB DCUB -
DPIB YCJY -
ILVE FLGM +
GLMU RSEC -
GLMU WRBA -
GLMU PAAJ -
CYSW WAAZ +
MOAE PRFA -
MOAE DCTR -
MOAE HYCB +
DNAN GALR +
RCSA NFSB -
GLTL PQIA -
GLTL FLIA +
WAAY GSPA -
WAAY GNTT -
WAAY FLIS +
GSPB CASC -
GSPB CHIA +
GSPB GLTK +
ISCS MOAC -
YIIS NAPH -
FAU HYAF -
ARAA PRPE -
ARAA ARAE +
CCME ILVN -
CCME NAGA -
FIMD DAPD +
FIMD FABB -
FIMD SDHC -
SERA ARAD +
CSPD GUAA -
GLTD CYOA -
GLTD PGAB -
PAAE RRFC -
PAAE RNLA +
PHNE_1 ILEU +
TYRB SROC -
TYRB PHNJ -
TYRB GADC +
MGRB AGAA -
MGRB AGAV -
CPXQ GPSA +
MGTA MURI +
MGTA HDEB +
MGTA BHSA -
NUOK NUOA -
ARGG NANC +
GLTU GLTW -
GLTU YDHU +
GLTU SSRS -
GLTU QSEC +
NRFA DCUS +
HCR RRLE -
RRFA FHUC -
RRFA RRFE -
NAGB MIPA +
FLHC AGAI +
GCVH GLNG +
GCVH UMPH -
GCVH NAPG +
GCVH FLGM -
GSPA YIIS -
GSPA GLGC -
UGPQ ARAH +
UGPQ SUFB +
FLIL GUAB +
FLIL CCMD +
FLIL BGLB +
MCAS GLTW -
MCAS CCMF +
MCAS HYDN -
MCAS CUSB +
ILEU HYAE +
ILEU ILEV -
CSID ALKA +
NUOH FLU -
NUOH RRLA -
CYSU TAUB -
CYSU CYSH +
CYSU FIMD -
GADC GADB -
CYSH GLPT -
CYSH APPC -
SBCC UGPC -
SBCC CYAR +
TRPB NARG -
TRPB MHPR -
CASA DNAN +
GLPK CAS2 -
GLPK METI -
PHNO IVBL -
PHNO UGPA +
PTSI AHPC +
METQ YIIS -
CYOC CYOE +
GLPE BOLA +
GLPE OMPF -
FADE MODB +
FADE METE +
YJHB CYOC -
MCBR YCIF +
MCBR MCBA -
MCBR YCIE +
MCBR YCIG +
HYCH HYPB -
HYCH FIMF -
HYCH YEGH -
HYCH NAPG -
GSPC GSPD -
GSPC ENTS +
AGAA METQ -
AGAA HYCC +
DINJ GARP -
GLRR RPOE +
GLRR RSEA +
GLRR GLMY +
GLRR RSEB +
RELA RSEC -
LRP SDHA +
LRP DMSA +
LRP DPIA -
SUCB CUSF -
CADC AIDB -
CADC CADB +
CADC CADA +
CADC OBGE -
GSPD CYOC +
DGCZ NRFC +
DGCZ YCJG +
RDOA CHEA -
RDOA ASCF -
RDOA PTSH -
HYCG FRDB -
HYCG METI +
TRPR TRPL -
TRPR TRPC -
TRPR YAIA -
NRFE NARH -
PHNE_2 PHNH +
PHNE_2 FLGJ +
APPX OMPF +
MAZG CHEA +
MAZG NUOC -
MAZG CYOA +
YIAM PHNH +
YIAM FLDA +
FHUB AGAS -
FHUB PHOH +
FHUB ENTS -
RRSD SUCA +
RRSD HPT -
RRSD RRLC -
PAAB GLPE +
PAAB PAAD +
CASE ACRB +
NRDB NRDI +
NRDB LYSC +
GYRB IBAG +
GYRB ALAV -
GYRB CHEW -
YHBE SDHA -
DADA ILVB -
DADA NAPA +
DADA TAUD +
CYOE PHND +
MARB YJBE +
FNRS MOEA -
NANS FIMB +
NANS TRPC -
FLGG SDHC +
CCMB RRSH -
EDA CYSU +
EDA SSUD -
NIRB YMJC +
CADB GSPL -
CADB CSRC -
PPIA CDD -
ILVG_1 AIDB +
ILVG_1 PAAI -
ILVG_1 RIBA -
FEPG RRLE +
FEPG FEPC -
RECF DGKA +
NRFD FLDA +
NRFD NRDH -
PHNN FRDA +
AHPC NUOH +
AHPC GYRA +
RUTR GADW -
RUTR CASD +
RUTR BTUB +
GLYT RRFB -
GLYT BAES +
NANT RRLE -
NANT YIAJ +
NARI FABH -
NARI GLGA +
AGAS SBCC -
GSPI LACZ +
MOTA PAAG +
MOTA AROG +
GPSA SROC -
GSPM CYSM -
GLPQ GLPA +
GLPQ PAAZ -
GLPQ NRFD -
CYAA LYSC +
PAAI AROH -
PAAI IHFA +
PAAI MCBA +
LSRF LUXS +
YCCA YIAO +
YCCA YQJA +
YCCA SDHD -
CSGE FIMB +
QUEA NUOF +
QUEA YCCA +
NRFB PFLB +
NRFB CCMB -
MDTC CSID -
MDTC CPXQ +
AROL APPC +
AROL UMPH +
AROL THRT -
EDD SUFD +
PURR PYRC -
PURR PURA -
HIPA BGLG -
HYAF NRFB +
SPY YCHF +
SPY MDTD -
ADA ALKA +
ADA ALKB +
ADA ADA +
RRLH ISCA -
RRLH AGAB -
RRLH CBPM -
GNTT PAAF -
CSGG CSGE -
CSGG LHGO +
SRA DGCZ -
SRA YRBL -
YCCT AHPF +
THRT RRSE +
THRT LSRF +
THRT GYRB +
HYPT CYDA +
HYPT METN +
HYPT CYDB +
HYPT METI +
HHA LDTC -
HHA FLGN +
MURI TAUB -
GLNQ PROW -
GLNQ EDA +
GSPG CYOB +
PRPE FLGI -
NOHA TFAQ -
NOHA SODA -
GLPD EVGS -
SSRS HYPB +
PROX RRSH +
PROX NUOK +
PROX CASC +
TRXA GABP +
TRXA AGAW -
TRXA AROP +
RRFD DCUA -
RRFD YDHX -
RRFD TREC -
BOLA MQSR -
BOLA MICF +
PYRC DCUB -
NLPA OMPC -
NLPA LHGO +
NLPA PQIB +
CITD CITX -
CITD NFSB -
FLGJ CCMA +
FLGJ MOTB +
RNPB FTNA -
RNPB SUFB -
RNPB FLIT +
RNPB HUPA -
YJJQ OMPN +
YJJQ CYSJ +
FLGH ICD +
FLGH FLHA +
FLGH TRPE -
TOPA YJHC +
TOPA HNS -
TOPA MDTD +
TOPA NUOE -
PHNF DEOB +
PHNF CUSB -
PHNF CYAR +
ACRA GLMU +
ACRA GARK +
ISCR YDIU +
ISCR SUFD +
ISCR ERPA -
FLGC OSMY -
TAUC NAPA +
TAUC TAUD +
TAUC GLGP -
ISRC GSPG +
ISRC FADH +
UGPE GLGP +
UGPE PRPC +
UGPE FLGJ -
LDTC CSRB -
LDTC GLYA -
HEML UGPQ +
HEML MGRB -
HEML FOCA +
ARGO NANS -
FLIH GCVP -
FLIH RPOS -
FLGD GRCA +
FADI SROD +
FADI LSRG -
YIAN PCK +
YIAN MTLD -
YIAN NUOA -
HMP GLMS -
HMP RIMK +
HCHA SUFA +
HCHA TRPD -
HCHA HFQ -
GLGA ADHE +
GLGA WRBA +
FPR OXYS -
CYDB LACA +
CYDB GLTT -
RSEB GLNA -
PNP MGTL +
PNP FUMB -
PNP GLPB -
PNP ACRR -
MOAD PQIB -
MOAD FADI -
MOAD LACY +
BHSA ALAV +
HYCB MOAA +
CYSP HEMH +
CYSP NAPF +
HFQ FNRS +
FLIJ NAPB -
FLIJ GLPD +
ILVA YIAL +
ILVA NANC -
PAAC DMSA -
PAAC FLIO -
PAAC GYRA -
AGAD TRXC -
FADR FABD +
FADR FADH -
FADR FADJ -
FADR FABG +
CRR GLPF +
GCVP OBGE +
GCVP GLMY +
FADJ DTPA +
FADJ PYRC +
CSPA FOLA -
CSPA HNS +
CSPA NRFE +
ECPA TCYJ -
ECPA TRUB +
RRSE FHUD +
RRSE FEPC -
NUOC MTR -
NUOC DINJ +
NUOC ILVE +
FDHF RRFG +
FDHF GALE -
ZWF GSPD -
ZWF RIMK +
NRFC GARR -
NRDG HYCE -
NRDG MOEB -
YDHU YDHW -
YDHU BGLF +
TAUA OSMC +
ECPR UVRA -
ECPR FLGE -
CYDA CPXA +
CYDA GRXA -
METC GLPA +
METC SUCC +
METC YJBE -
NARJ NARK -
MQSA MQSR -
MQSA MQSA -
MQSA RPOS -
ARAE GLGC -
ARAE PAAE +
GLMY ENVZ +
FRDA FDHF +
FRDA FLGE -
EVGA MDTF +
EVGA MDTE +
EVGA GADF +
TRUB AGAI -
TRUB NRDE -
TRUB WAAZ +
HPT NANA +
YEDW HPT +
YEDW HYDN +
YEDW YEDX +
DEOA LSRB -
CITF PPIA +
CITF TUFB +
CITF CITE -
CITF HYAD +
ILVG_2 ILVA -
ILVG_2 MODB -
QSEB YCCJ +
QSEB QSEB +
QSEB QSEC +
PHNK SBCD -
PHNK UDP +
PHNK ACEB +
NAGC NAGB -
NAGC GLMS +
NAGC NAGA -
NAGC UMPH -
AROM PAAC +
AROM YAIA +
FOLA NAPC -
FOLA CPXQ -
BORD FHUD -
BORD DCUS -
GSPO HYAF +
GSPO YEDX -
GLGP FEAB -
LDTD FLID -
LDTD ECPA +
PHNH HFLK +
PHNH BGLB +
SODA CPXA -
SODA LYXK +
SODA CYSA +
PAAH FLGK -
BAER ACRD +
BAER YHBT +
BAER EFEU_2 -
EFEU_2 YCHF +
EFEU_2 CSPE +
EFEU_2 GLYA +
SSUC CYSP -
LYSP FIMG -
LYSP RRFH -
EXUT IHFA -
