source target sign
FOSL1 S100A9 +
FOSL1 APOA2 +
FOSL1 ZSCAN12P1 -
FOSL1 CTH -
FOSL1 ZFP112 +
BEST1 FAM168B -
BEST1 SYNM -
BEST1 RNF19A +
BEST1 PEBP1 -
BEST1 OR1F2P +
B3GALT1 GYPC +
B3GALT1 RAB1B +
MYST4 FAM82A2 +
SNORD1C C14ORF153 -
SNORD1C SF3A3 +
MDM4 TBC1D15 +
MDM4 SNIP1 -
MDM4 SLC35E2 +
AP3B2 IRF2BP1 -
AP3B2 ZNF551 -
AP3B2 DGCR14 +
AP3B2 MRS2 +
AP3B2 GSTCD -
AP3B2 DCTN6 -
AP3B2 TMEM188 +
KIAA0430 HES2 +
KIAA0430 PPM1F -
RPL14 COMMD8 +
DHRS13 GLB1L -
DHRS13 BLVRB +
DHRS13 C2ORF60 +
DHRS13 HEXDC -
DHRS13 PPIA +
SGTA KIF3A +
SGTA RMND1 -
NFKBIZ PTGES -
NFKBIZ CLSPN -
HSPA9 MED11 +
HSPA9 DAGLA +
HSPA9 DPP7 +
RAB6A CILP -
RAB6A PAIP2B +
RAB6A ARRB1 -
RAB6A MEF2A +
RAB6A FAM119B +
TOM1L2 HLA-DPA1 +
DNMT3A SNHG3 +
DNMT3A ANKFY1 +
NR6A1 C11ORF10 -
NR6A1 MYEOV2 -
NR6A1 DHRS4L1 +
NR6A1 SNRPD1 +
NR6A1 SFRS9 +
TUBA8 MTRF1 +
TUBA8 ANKRD45 -
TUBA8 MVP +
TAF4B IFITM3 -
TAF4B SEMA4G -
TAF4B GRN -
ABHD11 DDX60 -
ABHD11 ACADVL -
DEAF1 HES2 -
DEAF1 GCNT2 +
DEAF1 NUMB -
DEAF1 DAP3 -
DEAF1 LYPD1 +
DPEP3 CCDC109B +
DPEP3 PHF20 +
DPEP3 GCNT1 +
DPEP3 SNHG6 -
DPEP3 PKN3 -
DPEP3 COX18 +
SLC25A42 ERF -
SLC25A42 FFAR1 -
SLC25A42 SKA1 -
SLC25A42 DUS1L +
SLC25A42 HEATR2 +
SLC25A42 TOP1 +
SLC25A42 CDK11B +
HAUS5 BAT4 -
HAUS5 PAPD7 -
HAUS5 ATP5B +
HAUS5 BZW2 -
HAUS5 NGEF -
N6AMT1 RASSF7 +
N6AMT1 BAGE2 -
N6AMT1 TCP11L2 +
N6AMT1 OCIAD1 -
MFHAS1 ICK -
AAK1 ACBD4 -
AAK1 ICAM1 +
HIST1H1A NGB -
HIST1H1A CLIP4 -
HIST1H1A TDG -
HIST1H1A ZNF696 +
HIST1H1A CELF4 +
REP15 FDX1L -
WDR6 DAP3 -
WDR6 EBF1 -
KIAA1712 CMIP -
KIAA1712 CYB561 -
KIAA1712 MVD -
OLFML3 LOC729467 -
UPK2 FAF1 -
UPK2 ITPRIP -
OMA1 LDLR -
OMA1 SNORD55 +
OMA1 GSTO1 -
OMA1 UBOX5 -
C10ORF58 ZNF569 -
C10ORF58 ATMIN -
PSMB9 SLC28A1 +
PSMB9 CHRM4 +
PSMB9 SP1 -
CRK ASNA1 +
MED19 ERAP1 +
MED19 NR2C1 -
F2 FGD3 -
F2 KIAA0319 -
F2 GPR3 -
PPP1R12B ASPHD2 +
DNAJB3 KRT17 -
DNAJB3 FAM168A +
DNAJB3 NECAB2 -
CDC25C KIFC1 -
CDC25C WDR55 +
CDC25C WBP1 +
ZNF16 C17ORF70 +
ZNF16 FLOT2 -
ZNF16 SNORD36A +
ZNF16 SPTAN1 -
PSMD9 ARTN -
PSMD9 PHTF2 +
PSMD9 SNORA11B +
PSMD9 PSMF1 +
PSMD9 C19ORF54 +
IGFL3 CD300C -
IGFL3 FLJ10038 -
SNORD96A RNF14 +
SNORD96A GPR26 -
OSR1 SYS1 +
OSR1 APOL2 -
OSR1 UNC50 -
OSR1 CDK11B -
ZNF12 RALA +
ZNF12 ZKSCAN5 +
ZNF12 SS18L2 +
DYNC1LI1 CCDC123 +
DYNC1LI1 ARHGEF2 -
SNORD1B LOC100129637 -
SNORD1B KIAA1407 +
C10ORF88 CSF1 -
C10ORF88 TBX4 +
C10ORF88 BAGE2 -
BPTF RAB3C +
BPTF C2ORF79 +
BPTF PLEKHG6 -
BPTF ZNF785 +
BPTF DHX34 -
BPTF C19ORF23 -
EPHA10 MAPKAPK2 -
E2F6 EPB41 +
E2F6 ADPRHL2 -
E2F6 LOC402778 -
GNAT1 ZFP91-CNTF +
GNAT1 RSPO1 -
GNAT1 NBLA00301 -
GNAT1 HGS -
RSL1D1 FLAD1 +
RSL1D1 CNTNAP5 -
RSL1D1 CAMLG -
RSL1D1 SYNGAP1 -
WNT5A C2ORF50 +
WNT5A TMEM50B -
WNT5A HNRNPR +
WNT5A UTP18 +
NR1D1 HEATR6 +
NR1D1 TLR6 -
C21ORF129 SNORD77 -
C21ORF129 SLC36A4 -
C21ORF129 C9ORF5 -
C21ORF129 TMEM115 +
ZNF431 ADAMTSL4 -
ZNF431 NKX2-1 -
ZNF431 LETMD1 +
ZNF431 CDH15 -
ZNF431 SOD2 -
ZNF431 DEPDC5 -
ZNF431 DFNB59 +
ZNF431 HLX +
THRAP3 BCKDHA -
THRAP3 OCA2 -
THRAP3 HSD11B1L -
SP110 SCN3B +
SP110 SLC39A7 -
PCDH10 LIN52 -
PCDH10 UCA1 -
CHRAC1 RASA3 -
CHRAC1 LOC285375 +
CHRAC1 EAPP -
CHRAC1 SNHG9 +
CHRAC1 SURF6 +
CHRAC1 MMAB +
LOC648691 SEC23IP -
LOC648691 ACCS +
LOC404266 HES7 -
LOC404266 CBLL1 -
LOC404266 RPA2 -
SLC7A5P1 DTWD2 -
SLC7A5P1 MNT -
SLC7A5P1 SOX14 +
SLC7A5P1 RGS16 -
SLC7A5P1 APOB48R -
ITPRIP TSEN54 -
ITPRIP EGFLAM +
MAD2L1 HBP1 -
MAD2L1 ALB -
MAD2L1 AGPAT2 -
MAD2L1 ENSA +
DYM SLC25A36 +
C16ORF7 SFRS2IP +
CORO7 BAHCC1 -
CORO7 JPH1 +
MRPL44 WDR36 -
MRPL44 PLA2G6 -
RAPGEF1 ADSSL1 +
RAPGEF1 ELOF1 -
DNAH1 GAPT -
DNAH1 FGFR1OP2 -
DNAH1 PPM1A +
DNAH1 CCDC86 -
DNAH1 SDC1 +
DNAH1 PPP1R12C +
C6ORF182 ERP44 -
C6ORF182 POMP +
HIP1 RUNDC3A +
HIP1 FDX1 +
DOLK EIF4G2 -
DOLK CASP10 -
PECAM1 MYO18A -
PECAM1 NR2F1 -
PECAM1 GADD45A -
TRIM15 ABHD10 -
PSMC2 C1ORF63 +
PSMC2 KIAA0895L -
SCNM1 PSAP -
SCNM1 INTS1 -
SCNM1 IPO9 +
SCNM1 ZNF585B -
SCNM1 IGF2R -
SRRM4 FITM2 -
SRRM4 MRPL53 +
SRRM4 COL7A1 -
SRRM4 WDHD1 +
SRRM4 SLC6A5 +
PPIL2 MADD -
PPIL2 EIF4A1 +
PPIL2 EGR4 -
PPIL2 KRT6A -
TRAF1 HOXC13 -
TRAF1 APITD1 +
TRAF1 CASC5 +
TRAF1 EVL -
TTC14 MET -
TTC14 RXFP3 +
LRCH3 ENTPD1 -
LRCH3 ZNF138 +
LRCH3 ADPGK +
LRRC8E DHPS +
LRRC8E LOC654433 +
PFDN6 SLC17A9 +
CHP ATAD5 -
CHP C14ORF2 +
CHP C14ORF126 +
CHP VTRNA1-1 -
CHP PWP1 +
STT3A TBX2 -
STT3A ALOX5AP +
STT3A CLIC2 +
STT3A COX18 +
CD28 ZNF669 +
CD28 PSME1 +
CD28 ACTR5 -
WWC1 WDR43 +
RPL19 C12ORF44 -
RPL19 ACTL6A +
RPL19 GRIK3 +
RPL19 GLS2 -
RPL19 RAB24 +
RPL19 SNORD114-25 -
RASSF1 RBM27 -
RASSF1 PROSAPIP1 -
EEF2 DBR1 +
EEF2 CDCA5 -
EEF2 HAAO +
EEF2 RAD52 -
EEF2 CHPF2 +
FBXL19 C20ORF111 +
FBXL19 LOC652276 -
FBXL19 RPL32P3 +
FBXL19 USP48 -
FBXL19 LGR5 -
GRK6 STOML2 +
GRK6 FANCD2 +
GRK6 DOCK5 +
ERMN SLC12A4 +
ERMN EIF1B -
ERMN SLC7A7 +
C10ORF128 RBM14 -
C10ORF128 DPM1 +
C10ORF128 SOCS3 -
C10ORF128 CCDC149 -
C10ORF128 NETO2 -
KIAA0284 LOC441666 +
KIAA0284 IRS1 +
KIAA0284 PHACTR1 +
KIF25 HNMT +
C6ORF47 KIAA1199 -
C6ORF47 PPYR1 -
TMEM188 ALDH2 -
TMEM188 SKA3 +
DLX3 C17ORF80 -
DLX3 PPP6C -
DLX3 TACC3 +
MRPL48 MTMR9 -
C6ORF211 HELQ +
C6ORF211 POLDIP2 -
C6ORF211 NCRNA00265 -
MTG1 NCAPG +
MTG1 VAV1 -
MTG1 FAM19A2 -
MTG1 LENG8 +
MTG1 ZNF749 -
SNORD80 ANAPC11 -
SNORD80 TEX19 -
SNORD80 TAF6L -
CLDN9 IER5L -
CLDN9 LHX2 -
CLDN9 CLTC +
CLDN9 HRSP12 -
CLDN9 C19ORF40 -
CLDN9 KIAA0040 +
CLDN9 ATG3 +
HIST1H1E LOC100131496 +
HIST1H1E DHFR +
HIST1H1E FOXJ1 +
HIST1H1E SNORD83B +
NRBF2 ZSCAN12P1 -
NRBF2 PRKACA -
NRBF2 PIP4K2B -
HOXD11 ZBTB7B +
HOXD11 CCDC113 +
HOXD11 LOC100133469 -
GPT MAP3K12 +
NAGPA RPS27 -
NAGPA MLLT10 -
NAGPA GFM2 -
C1ORF107 ATF1 -
C1ORF107 LRRC33 -
TAF1 SLC25A20 +
TAF1 TCEB2 +
CKAP5 MGA +
CKAP5 C15ORF34 +
CABC1 STX10 +
CABC1 C7ORF45 +
CABC1 BID +
CABC1 FAM162A +
RPP30 FAM19A5 +
ZBTB25 PJA2 -
ZBTB25 CCDC106 -
C7ORF49 MDH2 +
PAM BAZ2A +
PAM NRP1 -
PAM DGCR6L -
LRRC1 CTPS -
LRRC1 ATP5D +
LRRC1 PCBP2 +
LOC100289673 PLK3 -
LOC100289673 DOK7 +
LOC100289673 ZNF384 +
LOC100289673 FLRT2 +
PLD1 PEPD +
PLD1 RALY +
PLD1 SLC10A6 +
PLD1 FNBP4 +
PLD1 MPG +
PLD1 WHAMM +
IL1RL1 C8ORF59 -
IL1RL1 ZDHHC14 +
IL1RL1 SLC4A1 +
HIST2H2AB HOXD12 -
HIST2H2AB ELP2 -
HIST2H2AB SLC7A8 -
GCDH CNST -
GCDH TRAF7 +
CEP152 C19ORF71 -
CEP152 SLC2A9 -
CEP152 PER3 +
CEP152 SNRNP70 -
PML NQO2 +
PML ZNF572 +
PML C3ORF14 +
SLC25A21 MORN5 +
LYSMD1 C20ORF141 -
LYSMD1 LOC284788 +
NGEF FLJ33630 -
NGEF GJA10 -
KLF1 TMEM130 -
KLF1 NTSR1 +
KLF1 STX6 -
KLF1 MTMR4 +
C17ORF70 CD300A -
C17ORF70 JKAMP -
C17ORF70 CD58 -
BAGE3 OTP +
BAGE3 RPN2 -
BAGE3 MATN3 -
BAGE3 RASSF1 -
INTS3 ECHS1 +
INTS3 CD79A +
INTS3 NAA35 +
INTS3 BAT5 +
INTS3 RPS29 -
TTC31 GPX1 +
TTC31 TNFRSF21 -
TTC31 PHOX2B -
TTC31 C17ORF108 -
CNPY2 HOXA6 -
CNPY2 SNORD95 +
MYO1D FBXO22 -
MYO1D TRPC4AP +
MYO1D ANKRD6 +
STARD10 TANK -
STARD10 LRRC47 -
STARD10 UNC45B -
STARD10 OR2B2 +
EIF2B5 ZCCHC7 -
EIF2B5 DYNC1LI2 -
EIF2B5 SPATA3 -
CUX1 SNORA63 -
CUX1 C2ORF60 +
CUX1 MOGAT3 +
SNORA36A C17ORF37 -
DRD2 C12ORF48 -
PELP1 POLD4 +
PELP1 ZNF37B -
PELP1 PREPL +
PELP1 PIGP +
GNG3 RNF14 -
GNG3 SAP25 +
GNG3 ASTL -
GNG3 PPAN-P2RY11 -
MGAT1 MPV17 -
LOC285045 BAGE5 -
LOC285045 TRUB1 -
LOC285045 SFRS5 +
RPS27 TRNP1 -
TNFRSF1B EIF2B1 +
TNFRSF1B SH2D3C -
TNFRSF1B TPCN2 -
NBPF1 GLRX5 +
NBPF1 IL17C -
FGD6 NRSN2 -
FGD6 NOL9 -
FGD6 AMN1 +
C12ORF66 FAM168B -
C12ORF66 LHFPL4 -
C12ORF66 ZNF554 +
C12ORF66 ZDHHC14 +
MBTD1 C19ORF63 +
MBTD1 GPR108 +
IPP GPR25 +
IPP RBCK1 -
IPP LOC100133612 -
IPP GSK3A -
IPP MNT +
IPP ALB +
IL21R ZNF160 +
IL21R DNAH7 -
IL21R TPD52 +
IL21R HES7 +
IL21R APTX -
POU2F2 TRAIP +
INSIG2 KDM4A +
FAM72B VEZF1 -
FAM72B COQ7 -
FAM72B RPL36A +
MIPEP FGFR1OP2 -
MIPEP ERGIC2 -
MIPEP MARK1 +
IFITM3 KLHL25 +
ARPC5 CCDC97 -
ARPC5 C20ORF29 -
SEC23B OBSL1 +
SEC23B UHRF1BP1 +
SEC23B TMEM53 -
SEC23B CREB3L4 -
SEC23B EGFLAM -
DUSP13 MAN2B2 -
DUSP13 NKX3-2 -
DUSP13 ADAT3 +
DUSP13 TRAPPC5 -
DUSP13 ALDH6A1 -
DUSP13 CCT3 +
RPL38 MED22 -
RPL38 CD97 +
RPL38 SORBS2 +
RPL38 UGT2B4 -
RPL38 GAPT -
RAN RABL3 -
RAN GLI4 +
RAN TAF12 +
GSTK1 EIF5 -
GSTK1 KHDRBS3 -
GSTK1 IL17C +
EIF3F VSNL1 -
SQLE DOCK5 -
MNX1 ATAD2 +
RPL13AP5 CUZD1 +
DUSP10 ARF3 -
DUSP10 SNX8 +
APOE TMBIM4 +
APOE LEKR1 -
GDI2 ITFG1 -
GDI2 C15ORF42 +
GDI2 CTSZ +
GDI2 RFC4 +
GDI2 CLIC2 +
ERAP1 TMEM39A +
ERAP1 LOC653653 -
ERAP1 PGGT1B +
TMEM101 PPP1R10 +
TMEM101 PLXNB1 -
TMEM101 TIMM9 +
CASZ1 ITPRIPL2 +
TIGD5 FKBP14 +
TIGD5 SMS -
TIGD5 MRPL50 +
CACNA1B ISG15 +
CACNA1B ISLR2 +
CACNA1B STAMBP +
SLC3A2 EMX2 -
SLC3A2 BOLA1 +
SLC3A2 UPB1 +
SLC3A2 SNORD83B +
SLC3A2 ZSCAN22 +
PHOSPHO1 ZNF187 -
PHOSPHO1 COL18A1 -
BIRC5 GYS1 +
DNAJC22 ABCA3 -
DNAJC22 CALU +
DNAJC22 C2ORF42 -
DNAJC22 ELL -
DNAJC22 SH3GL3 +
DNAJC22 PCDHGA10 +
PHB C1ORF31 -
PHB TBC1D2 -
PHB ZBTB7B +
PHB CPSF1 +
PHB GSTO1 +
PPP1R8 COX17 -
PPP1R8 C14ORF4 +
PPP1R8 SOCS3 +
PPP1R8 DHCR7 -
PPP1R8 PSMD6 -
SLC7A5 GPX2 +
SLPI ZNF230 +
SLPI DBI +
EID2 RRAS2 -
EID2 C16ORF63 +
EID2 SF4 +
EID2 MYL6 +
EID2 FLJ37307 -
EID2 CAMK2N2 -
EID2 PPP1R3D -
EID2 GNB2L1 -
SIAH1 CTBP2 +
SLC38A3 C1ORF52 +
SLC38A3 HES3 -
SLC38A3 ZMIZ2 -
SLC38A3 ACTR1B +
SPATA20 HOXB2 +
SPATA20 LOC100268168 +
PPP2R4 FGA +
PPP2R4 ZNF672 -
PPP2R4 FAM176A +
PPP2R4 NXT1 +
PPP2R4 SNORD114-26 -
PPP2R4 HNRNPL +
RASA4P SLC16A13 -
RASA4P COX4I1 -
RASA4P TRAF3IP2 -
TM4SF20 AMIGO2 +
TM4SF20 KLF6 +
TM4SF20 MYBPH +
HIGD2A CHRNB2 -
HIGD2A CLCN7 -
HMGN3 LOC100133315 -
HMGN3 TSEN34 -
HMGN3 PRSS50 +
ZNF498 RNF6 +
RASIP1 RPL37 +
RASIP1 NOP10 -
RASIP1 FFAR2 -
RASIP1 LSS -
RPL37 NFKBIL2 -
RPL37 CYB561D2 -
RPL37 CRTC1 -
RPL37 RAB5C -
RPL37 NF1 +
SNAP25 PRPF4 +
SNAP25 DNASE2 +
LOC100132111 ISYNA1 -
LOC100132111 CCDC83 -
LOC100132111 WDR25 +
LOC100132111 SGTA +
RFXANK TRIM14 -
RFXANK RLF +
RFXANK TIAF1 +
RFXANK ENO1 +
RFXANK PTEN -
C5ORF36 KRTCAP2 +
ATP5G2 CATSPERG -
ATP5G2 TMEM196 +
ATP5G2 RASSF5 -
MFAP1 FCRLA -
MFAP1 MED17 +
MFAP1 KBTBD2 +
CHPF2 GTF2I -
CHPF2 TCF19 -
CHPF2 LENG8 -
C20ORF71 POLM +
C20ORF71 SIP1 +
C20ORF71 SF4 +
TMEM198 GM2A -
TMEM198 RPS19BP1 +
SALL4 NCOA4 -
SALL4 CCDC135 +
C12ORF57 CRYZ -
FAM113A ZNF121 -
FAM113A WIBG -
FAM113A FRAT2 +
NOL7 CELF3 +
NOL7 THAP1 -
NOL7 IFI30 +
NOL7 ITSN1 -
SMEK2 TMEM183B +
SMEK2 TSFM -
SMEK2 ZNHIT3 -
SMEK2 SNTB1 +
SMEK2 FADS2 -
SMEK2 ZNF620 +
SMEK2 PDCL -
H2AFX COL6A4P1 +
H2AFX ZNF622 +
H2AFX VPS11 +
PLD6 MAPKAPK3 -
PLD6 CCDC51 -
GRM1 UQCC -
GRM1 SCGN +
GRM1 SNORD12B -
TRAIP ZNF140 -
TRAIP MYO19 -
TRAIP PRPF8 -
LOC645638 HNRNPD -
LOC645638 EFNA4 +
C21ORF56 HIPK2 +
C21ORF56 C2ORF79 -
C21ORF56 ACTR5 +
C21ORF56 MANBA -
C21ORF56 ABCA17P -
KSR1 CLDN6 +
KSR1 LSS +
KSR1 INTS8 -
KSR1 HCFC1R1 -
KSR1 FAM116A +
FAM200B WNT1 -
FAM200B AP2A1 +
FAM200B PTPDC1 -
FAM200B CAMTA2 +
FAM200B SMU1 +
CCDC86 UTP14C -
CCDC86 FAM35A -
SMARCA4 EP300 -
SMARCA4 SH3TC2 -
SMARCA4 MRPL52 -
RNASEN HSD3B7 +
RNASEN CISD3 -
KIF3A DOLK -
KIF3A NCRNA00183 -
KIF3A TMEM170A +
KIF3A GLT8D1 +
KIF3A HLA-DOA -
KIF3A EEF1D -
KIF3A ZNF620 -
LOC100287227 C1ORF103 +
MCM3 PTPRU -
C14ORF182 DEF8 +
C14ORF182 OSTALPHA +
C14ORF182 PURG -
C14ORF182 C17ORF71 -
C14ORF182 CTXN1 +
PCDHA8 FLJ37453 +
RGS9BP PUM1 -
RGS9BP C1ORF200 -
RGS9BP ZNF462 +
RGS9BP MOBKL3 +
NKTR TOP1 +
NKTR SNORD1B +
DOM3Z DLEU2 +
DOM3Z HIBCH -
DOM3Z CD2BP2 +
ZNF260 C2ORF43 +
ZNF260 C3ORF32 +
ZNF260 ZNF3 +
ZNF260 KLRK1 +
PCF11 DAND5 +
PCF11 BHLHA15 -
PCF11 TFAP2C +
PCF11 AMN1 +
C19ORF23 CYB5B +
C19ORF23 TMEM191A -
C19ORF23 MLL4 -
C19ORF23 INTS12 +
EGLN1 HOXA2 +
EGLN1 KIAA0562 -
EGLN1 TATDN1 -
EGLN1 UFC1 -
EGLN1 PPAN-P2RY11 -
EGLN1 SF3B3 -
GNPTG POLR3F +
PDXDC1 DDI2 -
PDXDC1 UBE2Z +
PDXDC1 MRPS23 +
PDXDC1 NCRNA00271 +
RND3 PPARGC1B -
RND3 RNF216L +
RND3 MRPL46 +
RHOT1 ZNF689 -
RHOT1 IQGAP2 -
RHOT1 ALDOA -
DBNDD1 ANAPC11 -
DBNDD1 ADORA3 +
DBNDD1 SIM2 +
S100A8 URGCP +
S100A8 SSRP1 -
S100A8 LHX3 +
S100A8 C15ORF24 -
S100A8 LPP -
GATAD2A ZNF827 -
GATAD2A CD58 +
STIM1 SEMA3A +
STIM1 TGIF1 -
CCND3 ZNF740 +
CCND3 UQCRH +
CCND3 IL6R +
CCND3 ZBTB7B -
CCND3 CTSZ +
CCND3 DPP3 +
FXYD2 MVD +
FBXW8 RASA2 +
TFR2 C17ORF44 +
TFR2 PIK3CD -
NPHP4 LOC81691 -
DEDD2 DLEU2 -
DEDD2 TPD52 -
DEDD2 TMEM55B -
DEDD2 ZNF174 -
MLF1 AKT1S1 -
MLF1 FAM167B +
MLF1 CYB561D2 +
MLF1 PCNP +
MLF1 SIK2 +
PROX1 USP18 +
PTPRB ZFAND3 +
PTPRB DYNC1I2 +
WDR35 KRAS +
WDR35 MNT +
WDR35 SNORD83B +
WDR35 BANF1 -
WDR35 TLR6 -
ST3GAL2 E2F1 -
HOXC9 SYNRG -
OLIG3 TTC1 -
OLIG3 ABCE1 +
OLIG3 POLR2E -
LOC100190939 C6ORF218 +
LOC100190939 KCTD10 +
ANAPC10 WEE1 +
ANAPC10 GDAP1L1 -
ZC3H8 IGFL3 -
ZC3H8 ALS2 -
ZC3H8 TTC4 +
ZC3H8 EXOSC2 +
REV3L THOC5 -
REV3L DNM1L +
REV3L ACSL5 -
PLCD3 RPSA -
PLCD3 CRKL -
PLCD3 PPARD -
PLCD3 NKPD1 -
PLCD3 FAM176A +
PLCD3 C21ORF57 +
WFDC3 SNX5 -
WFDC3 SLC2A5 -
WFDC3 SYPL1 +
LEAP2 FAM158A +
S100A10 NMT1 -
S100A10 CRH +
S100A10 SSU72 -
C1ORF25 C17ORF64 -
C1ORF25 RBM18 -
C1ORF25 SDHAP3 +
C1ORF25 KIAA0895 -
MRPL18 IQCG +
MRPL18 MRPS5 -
C17ORF39 ADIPOR2 -
C17ORF39 PLEC -
PIKFYVE TMEM146 +
PIKFYVE ZNF263 -
PIKFYVE DIAPH1 +
PIKFYVE CHI3L2 +
PIKFYVE PHC3 +
PIKFYVE GCSH +
TGM2 KIAA0427 -
TGM2 VTRNA1-3 -
TGM2 UGDH -
TGM2 MTMR15 -
NADK MPZL3 -
NADK BAHCC1 -
NADK POFUT2 +
NADK DEPDC1B +
CHMP4A SLC15A3 +
CHMP4A C17ORF48 -
CHMP4A NKX2-4 +
CHMP4A RNF6 +
NDUFA5 RASA3 -
NDUFA5 H2AFZ +
UTP23 LOC400027 +
CDC42SE1 MOBKL1A -
ALCAM XBP1 -
ALCAM TUFT1 -
ALCAM OGFOD2 -
ALCAM PXMP4 -
SEC14L2 PPFIBP2 +
SEC14L2 NT5M +
MGC87042 ELP2P -
CCDC151 NCBP2 +
ISG20 MATN3 +
ZWINT FGF1 -
NAPG SNRK +
SNAR-G1 GNB1 -
SNAR-G1 HPS5 -
SDHA NAGPA -
SDHA TLR6 +
SDHA FCHO1 +
SNORA81 HADHA +
SNORA81 LOC100272228 -
SNORA81 LOC100132215 -
SNORA81 PSMD5 +
ASNA1 GPATCH4 +
ASNA1 RPN2 +
SRRM1 C11ORF73 +
SRRM1 CCDC72 +
SRRM1 SEPT10 +
RTEL1 NCAPG2 -
RAB7L1 SLC2A4RG +
RAB7L1 JUP -
ARHGAP4 ABCD3 +
ARHGAP4 ACTN4 +
SUMF1 MED17 +
SUMF1 PRDM6 -
SUMF1 MRPS5 +
PYCRL LOC100289019 +
PYCRL FOSL2 -
CCT4 ACSF3 +
CCT4 B4GALNT1 +
CCT4 GBX1 +
ALOXE3 NCOA7 +
ALOXE3 ENKUR -
ALOXE3 TRADD -
ALOXE3 PNKP -
ALOXE3 SNHG7 +
CD53 RPS18 +
CD53 CLECL1 -
CD53 C17ORF91 -
SNORD116-7 MIIP -
SNORD116-7 SEZ6L -
SNORD116-7 PDCD5 +
SNORD116-7 SCN4B +
SNORD116-7 EPHB3 +
NARFL C12ORF26 +
NARFL TBX20 +
NARFL NDUFA8 -
TLX1NB LOC642597 +
TLX1NB PLCB1 +
TLX1NB RPL13AP20 -
CDK4 SETD1B +
CDK4 SERF2 -
CDK4 ZNF692 -
CDK4 FOXJ3 +
CCL20 BRI3BP -
CCL20 ADRM1 -
DDIT4 ATXN7 +
DDIT4 CCDC144A +
DDIT4 C4ORF41 +
DDIT4 EIF2S2 -
ADAR MLF2 -
APEX1 MTMR15 -
APEX1 CNOT1 -
APEX1 RAB4B +
APEX1 PDE2A -
APEX1 AADAT -
DDAH2 RFC2 +
F3 LYRM1 -
F3 SKIL -
F3 CA9 -
F3 ELMO3 -
F3 VPS11 -
CGB1 LOC113230 +
CGB1 RPS6 -
CGB1 YARS +
NPM1 NDUFS4 +
NPM1 AP3B1 -
NPM1 UTP11L +
