source target sign
NFYB SPTLC2 -
NFYB NFYA -
NFYB PCNT -
NFYB ZNF718 -
NFYB ANP32E -
NFYB SON +
NFYB MCCC1 +
NFYB ZNF675 +
NFYB NUBP2 -
NFYB RHEB +
NFYB IQCD +
NFYB YIF1A +
NFYB RAB3A +
NFYB HBP1 +
NFYB DCUN1D4 +
NFYB PRKACA -
NFYB PNPO -
NFYB ZNF267 +
NFYB THAP8 -
NFYB C2ORF44 -
NFYB EIF4A1 +
NFYB CCNL2 +
NFYB MSH2 -
NFYB NIPAL3 +
NFYB HNRNPL +
NFYB CNPY3 -
NFYB ZNF280A +
NFYB CENPA +
NFYB ETV4 +
NFYB PXMP4 +
NFYB H2AFX -
NFYB TMEM45A +
NFYB SAPS3 +
NFYB FAM117A +
NFYB ZNF691 +
NFYB RAB4B +
NFYB E2F3 +
NFYB CHD8 +
NFYB PPIA -
NFYB TMEM60 -
NFYB DGCR8 +
NFYB ERAP1 -
NFYB RPSAP58 -
NFYB TMEM188 +
NFYB ING3 +
NFYB NFE2L1 +
NFYB BLOC1S3 +
NFYB EIF2AK3 -
NFYB NUMB +
NFYB FBXO5 -
NFYB LOC441666 +
NFYB GATAD2B -
NFYB ACOT8 -
NFYB YPEL1 +
NFYB CAMTA1 +
NFYB PGP +
NFYB AKTIP +
NFYB ANAPC5 -
NFYB C16ORF72 -
NFYB MYST4 -
NFYB ZNF519 +
NFYB AP4M1 -
NFYB C19ORF55 +
NFYB DGCR14 -
NFYB GLYR1 +
NFYB AZI1 +
NFYB MLH1 -
NFYB HIST1H2BK -
NFYB NUCB2 +
NFYB P4HB -
NFYB TNRC6B -
NFYB PGD -
NFYB WASF2 -
NFYB COPZ1 -
NFYB TTBK2 +
NFYB ANKHD1-EIF4EBP3 -
NFYB STAG3L4 +
NFYB TXNIP +
NFYB ZMYM2 -
NFYB MRPL18 -
NFYB SP1 +
NFYB ZNF695 +
NFYB IER5L +
NFYB ENSA +
NFYB UNG +
NFYB KCTD9 -
NFYB WDR81 +
NFYB LMAN2 +
NFYB OSBP +
NFYB ROCK1P1 -
NFYB GNAZ -
NFYB C12ORF41 -
NFYB WDR62 +
NFYB LOC400891 +
NFYB HNRNPUL1 -
NFYB ANKHD1 -
NFYB MSH5 -
NFYB C21ORF56 +
NFYB KHSRP -
NFYB ZNF687 -
NFYB ZNF431 +
NFYB PARS2 -
NFYB SFXN3 +
NFYB PACSIN2 +
NFYB FAM40B +
NFYB ID1 +
NFYB SERTAD1 -
NFYB TMTC4 -
NFYB ARAF -
NFYB MTMR4 -
NFYB CANX +
NFYB FAM100B +
NFYB TLE3 +
NFYB ENO1 +
NFYB CNOT1 -
NFYB ANP32A -
NFYB C22ORF25 -
NFYB PSMB3 -
NFYB ORMDL2 -
NFYB MRPL4 +
NFYB SPC25 +
NFYB TMEM97 +
NFYB PPWD1 +
NFYB ZNF77 -
NFYB RECQL +
NFYB ZSWIM3 -
NFYB GTF3C5 +
NFYB ZNF43 -
NFYB HSPA1A -
NFYB CEP164 +
NFYB NPHP4 -
NFYB SETD5 +
NFYB PMS2 -
NFYB GPX4 -
NFYB BAZ1B +
NFYB C19ORF51 -
NFYB EHBP1 +
NFYB GATAD2A +
NFYB SNHG10 -
NFYB ZNF526 -
NFYB RBM15 -
NFYB TMEM161A -
NFYB PDP2 -
NFYB FYN +
NFYB BPGM +
NFYB AP2A1 -
NFYB SLC25A42 +
NFYB ANKRD39 -
NFYB DOLPP1 +
NFYB C19ORF40 -
NFYB CABC1 -
NFYB ZNF143 +
NFYB LOC729082 +
NFYB PPM1B -
NFYB FAM54A -
NFYB PHTF2 -
NFYB TCERG1 +
NFYB MYH10 -
NFYB GINS4 +
NFYB PRR11 +
NFYB TUBB2C +
NFYB HOXB2 -
NFYB DCAF7 -
NFYB MPV17L2 -
NFYB KIF14 -
NFYB ZBTB3 +
NFYB CHCHD6 +
NFYB RBMX +
NFYB HLTF +
NFYB HOMEZ +
NFYB RBM4 +
NFYB CHAF1A +
NFYB GOT1 -
NFYB ZNF107 -
NFYB RBM27 +
NFYB HMG20B +
NFYB EPM2AIP1 +
NFYB HDGFRP2 -
NFYB RNF5 +
NFYB DDA1 -
NFYB SIN3A +
NFYB RFX1 -
NFYB HSPA5 -
NFYB ZNF823 +
NFYB STIP1 -
NFYB TRAF2 +
NFYB DNM2 +
NFYB GART +
NFYB AGPAT1 -
NFYB CDKN3 +
NFYB CALU +
NFYB HIST1H2BJ +
NFYB PSMD4 +
NFYB SHKBP1 +
NFYB KCNQ1OT1 +
NFYB KIAA1826 -
NFYB AKAP8L +
NFYB SFPQ +
NFYB ABCB8 +
NFYB FDFT1 +
NFYB ATPIF1 -
NFYB MTMR12 -
NFYB SC4MOL +
NFYB GLRX5 -
NFYB ASPM -
NFYB TCF19 -
NFYB RAB11B +
NFYB PMS2L4 +
NFYB HMGCS1 -
NFYB HIST1H2AG +
NFYB HIST1H2AH -
NFYB CKAP5 +
NFYB NARF +
NFYB HNRNPAB -
NFYB PIF1 +
NFYB H2AFV -
NFYB C5ORF22 -
NFYB KDM4B -
NFYB KIF1B -
NFYB CCDC123 -
NFYB DDX39 -
NFYB MYH9 +
NFYB SORT1 -
NFYB MXD1 +
NFYB C17ORF91 -
NFYB RNF5P1 +
NFYB KLF10 -
NFYB FNBP4 +
NFYB KIAA0101 -
NFYB CENPK +
NFYB DLX2 +
NFYB ZWINT +
NFYB TMEM160 -
NFYB ZNF775 +
NFYB ZBTB20 -
NFYB SPSB3 -
NFYB TYK2 +
NFYB NUP214 -
NFYB PRPF40A -
NFYB ZNF8 -
NFYB CREB3L4 -
NFYB TOP2A -
NFYB LOC148709 +
NFYB GOLT1B -
NFYB GGCT -
NFYB ZNF101 -
NFYB GPR108 -
NFYB SIRT2 +
NFYB HSPA1B +
NFYB ZNF689 +
NFYB AGFG2 -
NFYB CEP152 -
NFYB CCHCR1 +
NFYB TDRKH +
NFYB CREB3L3 +
NFYB MRPL28 -
NFYB ROGDI +
NFYB C17ORF89 +
NFYB HSP90B1 -
NFYB ARRDC4 -
NFYB KPNA2 +
ELF1 CYB5R4 +
ELF1 VPS16 +
ELF1 IMP4 +
ELF1 NUDT13 -
ELF1 SKIV2L -
ELF1 RPL18 -
ELF1 KIAA1967 -
ELF1 SART1 -
ELF1 MGC72080 +
ELF1 CSTF1 -
ELF1 ERV3 -
ELF1 PDCD6 -
ELF1 LOC402377 -
ELF1 RBM34 +
ELF1 UNC45A -
ELF1 SPHK2 +
ELF1 C6ORF70 +
ELF1 CDK11B -
ELF1 PPP1R15B +
ELF1 SF3B14 -
ELF1 LOC100128822 -
ELF1 ZNF595 -
ELF1 IPPK +
ELF1 POP4 -
ELF1 VTI1A +
ELF1 MTIF2 +
ELF1 PARN +
ELF1 LHPP -
ELF1 C1ORF144 -
ELF1 GPS2 +
ELF1 C21ORF2 -
ELF1 TM9SF1 -
ELF1 KIF9 +
ELF1 CYB561D2 -
ELF1 C15ORF41 -
ELF1 SMCR8 -
ELF1 CN5H6.4 -
ELF1 VPS33A +
ELF1 MED10 +
ELF1 TRADD -
ELF1 EDEM3 +
ELF1 SMEK2 -
ELF1 ING4 +
ELF1 C11ORF2 -
ELF1 TCTE3 +
ELF1 CASC2 -
ELF1 MYO9B -
ELF1 DDX23 +
ELF1 SF3B2 -
ELF1 SCYL3 -
ELF1 CSNK2B -
ELF1 ARHGEF1 -
ELF1 RANBP1 +
ELF1 KIAA0195 -
ELF1 DNAJB6 -
ELF1 LRRC8A -
ELF1 NAT15 -
ELF1 TOR1A +
ELF1 MTMR9 +
ELF1 DDOST +
ELF1 WDR24 -
ELF1 CHMP2A +
ELF1 FBXW2 -
ELF1 PDPK1 +
ELF1 C17ORF90 -
ELF1 STYXL1 +
ELF1 C18ORF25 -
ELF1 TNPO3 -
ELF1 CRTC2 -
ELF1 ZNF787 +
ELF1 RPL27 -
ELF1 TTF1 +
ELF1 GOLGA1 +
ELF1 ZNF140 -
ELF1 C10ORF26 +
ELF1 HIPK1 -
ELF1 PIGW +
ELF1 TFIP11 +
ELF1 C20ORF43 +
ELF1 SASS6 +
ELF1 C20ORF11 -
ELF1 CAP1 -
ELF1 C18ORF8 +
ELF1 ERP44 +
ELF1 PRKDC +
ELF1 USP36 -
ELF1 EIF1B +
ELF1 TTC14 +
ELF1 SPG21 -
ELF1 C17ORF56 +
ELF1 MON1B -
ELF1 NSUN5 +
ELF1 RPS3A -
ELF1 C6ORF47 -
ELF1 AURKA +
ELF1 GAPVD1 -
ELF1 SUPT3H +
ELF1 SDHAF2 -
ELF1 LRRC59 -
ELF1 CDK11A +
ELF1 TMEM186 +
ELF1 RAD51L3 -
ELF1 TPI1P2 +
ELF1 CHMP1B -
ELF1 CDC45 +
ELF1 PPP1R11 +
ELF1 ASPSCR1 -
ELF1 FAM172A -
ELF1 CATSPERG +
ELF1 FBXO46 -
ELF1 UGGT1 -
ELF1 RBM7 -
ELF1 LOC100130581 +
ELF1 USP20 -
ELF1 LMAN2 -
ELF1 TOP3A +
ELF1 PIGB +
ELF1 LLPH -
ELF1 RPS7 -
ELF1 ATP6V0D1 +
ELF1 B3GALT4 +
ELF1 DR1 +
ELF1 LOC148413 +
ELF1 TOP3B -
ELF1 ZNF765 -
ELF1 PGS1 -
ELF1 GATAD2A -
ELF1 RDBP -
ELF1 NMT1 -
ELF1 STXBP2 +
ELF1 USE1 -
ELF1 SLC35F5 -
ELF1 NOB1 -
ELF1 PPIL2 -
ELF1 CYB561D1 -
ELF1 ZNF302 -
ELF1 RPL37 +
ELF1 VPS4B -
ELF1 TRNT1 +
ELF1 GNPTG -
ELF1 VCPIP1 +
ELF1 PI4KA +
ELF1 MRM1 -
ELF1 MAN2B2 +
ELF1 CENPQ -
ELF1 FBXL8 +
ELF1 SEC31A -
ELF1 SLC35A3 -
ELF1 VPS13B +
ELF1 SLC25A32 +
ELF1 ZFYVE20 +
ELF1 KIAA0415 -
ELF1 TMEM208 -
ELF1 DKFZP434I0714 -
ELF1 CPSF7 +
ELF1 ZNF718 -
ELF1 DOCK4 -
ELF1 TPM1 -
ELF1 TAF12 -
ELF1 LRRC29 -
ELF1 SDF2L1 +
ELF1 DPH3 -
ELF1 CCNDBP1 +
ELF1 FRG1 +
ELF1 HGS -
ELF1 ZNF611 +
ELF1 COQ9 -
ELF1 C2ORF43 -
ELF1 DNTTIP1 -
ELF1 TTC16 -
ELF1 CHFR +
ELF1 ZBTB24 +
ELF1 SYNJ1 -
ELF1 CCNL2 +
ELF1 C1ORF124 -
ELF1 CLN3 -
ELF1 COQ10B +
ELF1 PSMF1 +
ELF1 TRUB1 -
ELF1 BLOC1S3 +
ELF1 MRPL44 -
ELF1 PIGC -
ELF1 SDF4 +
ELF1 YTHDF2 +
ELF1 ROCK1P1 +
ELF1 NARFL -
ELF1 C16ORF42 -
ELF1 MON2 +
ELF1 DCLRE1C -
ELF1 CCDC76 +
ELF1 HAUS8 -
ELF1 RAB4B -
ELF1 LOC152217 -
ELF1 C19ORF53 -
ELF1 MYL12B -
ELF1 NCBP2 +
ELF1 FBXO32 +
ELF1 C3ORF19 -
ELF1 ACAD10 -
ELF1 FAM113A -
ELF1 RPS6 -
ELF1 ZNF277 +
ELF1 SLC38A10 +
ELF1 C1ORF131 -
ELF1 XPOT +
ELF1 SNAP29 -
ELF1 MDH2 -
ELF1 LYSMD1 +
ELF1 ATG4C +
ELF1 LAS1L +
ELF1 BRMS1 +
ELF1 BRCA2 +
ELF1 RPS19 +
ELF1 ZKSCAN1 +
ELF1 EDEM2 -
ELF1 SCNM1 -
ELF1 ZDHHC6 -
ELF1 ZNF766 +
ELF1 ZNF317 -
ELF1 C12ORF66 -
ELF1 BZRAP1 -
ELF1 KTI12 +
ELF1 MYO19 +
ELF1 FAM18B -
ELF1 ZNF169 -
ELF1 EXOC8 -
ELF1 C7ORF42 -
ELF1 MRPL18 -
ELF1 NPRL2 +
ELF1 CTU1 -
ELF1 RAD50 +
ELF1 AP4E1 -
ELF1 C17ORF37 -
ELF1 ZNF160 +
ELF1 SNRPB2 -
ELF1 TRAPPC10 -
ELF1 USPL1 +
ELF1 RPL32 +
ELF1 PL-5283 -
ELF1 DNLZ +
ELF1 SYF2 +
ELF1 SLC35B4 +
ELF1 FICD +
ELF1 EFHA1 -
ELF1 PTPN11 -
ELF1 CHCHD5 +
ELF1 AP1S2 -
ELF1 SETD4 -
ELF1 B3GALT6 -
ELF1 RMND1 +
ELF1 C6ORF89 +
ELF1 PRAME -
ELF1 MRPL24 +
ELF1 GALE -
ELF1 PCOTH -
ELF1 INO80B -
ELF1 MUT +
ELF1 C9ORF78 +
ELF1 TMEM222 +
ELF1 TBP -
ELF1 C22ORF25 +
ELF1 OPA1 +
ELF1 PGBD4 +
ELF1 HPS1 +
ELF1 NOL10 +
ELF1 FBXO31 +
ELF1 EIF3D -
ELF1 INVS -
ELF1 DNAJA3 -
ELF1 ERCC5 -
ELF1 ZNF468 +
ELF1 ZNF408 -
ELF1 CIDECP +
ELF1 INO80C -
ELF1 LOC648691 +
ELF1 DDX49 -
ELF1 ARL16 -
ELF1 PMM2 -
ELF1 DDIT3 -
ELF1 TRMT2A -
ELF1 AATF +
ELF1 C15ORF24 +
ELF1 FANCD2 +
ELF1 EXOC2 +
ELF1 ADPRHL1 +
ELF1 ZNF398 +
ELF1 CD63 -
ELF1 MRPL40 -
ELF1 MTCH1 +
ELF1 ARPC3 -
ELF1 ZNF321 -
ELF1 PIGO +
ELF1 BRAP +
ELF1 RNF160 +
ELF1 CCBL1 +
ELF1 DCAKD -
ELF1 FAM21C -
ELF1 ZC3H10 +
ELF1 PUS1 +
ELF1 NUDCD3 +
ELF1 HPS5 +
ELF1 NARS +
ELF1 RPS3 +
ELF1 KLHL18 -
ELF1 ARHGAP1 -
ELF1 ARHGEF18 -
ELF1 CDCA5 +
ELF1 MIPEP -
ELF1 MAP1LC3B +
ELF1 GRINL1A -
ELF1 LEMD2 +
ELF1 GNPAT +
ELF1 GTF2H3 -
ELF1 OXNAD1 +
ELF1 ADPGK -
ELF1 CCDC137 +
ELF1 ZNF701 +
ELF1 AURKAIP1 -
ELF1 KIF14 +
ELF1 YDJC -
ELF1 WDYHV1 -
ELF1 CARS -
ELF1 CWC25 +
ELF1 C17ORF62 +
ELF1 RABEPK +
ELF1 NUDT18 -
ELF1 SLC35A5 +
ELF1 VPS41 +
ELF1 C1ORF58 +
ELF1 SSR3 -
ELF1 PTRH1 +
ELF1 ATP6V1H +
ELF1 TMEM48 +
ELF1 MRPS18B +
ELF1 GTF2H1 -
ELF1 DYNLRB2 +
ELF1 CD2BP2 -
ELF1 SLC25A1 +
ELF1 C1ORF103 -
ELF1 DIAPH1 -
ELF1 C6ORF211 -
ELF1 UBE2L3 +
ELF1 WDR1 +
ELF1 ZNF425 -
ELF1 GSPT1 +
ELF1 SHKBP1 -
ELF1 RPL29 +
ELF1 ZNF180 -
ELF1 TMBIM4 -
ELF1 SF3B5 -
ELF1 C11ORF71 -
ELF1 UFD1L +
ELF1 DNAJC14 +
ELF1 ORAOV1 +
ELF1 ARPC1A -
ELF1 KCTD13 -
ELF1 EIF2B1 +
ELF1 SF3A3 +
ELF1 CRKL +
ELF1 NDUFA13 -
ELF1 AIDA -
ELF1 CUL9 +
ELF1 ACBD5 -
ELF1 NTAN1 -
ELF1 STK4 +
ELF1 PIP4K2C -
ELF1 C16ORF55 -
ELF1 ULK4 +
ELF1 ZNF845 -
ELF1 CLPTM1L +
ELF1 SLC35B3 -
ELF1 CIAPIN1 -
