source target sign
CEP57L1 DLX3 +
ABLIM2 ZNF688_4 +
ABLIM2 C6orf142_2 -
ABLIM2 C6orf142_6 -
CCDC33 SKIL +
CEP72 DPPA4 +
NMNAT1 DTNBP1 +
NMNAT1 AKT1_2 -
RPGR_2 NR1D1 -
RPGR_2 CEP76 +
ANKMY1_2 AXIN1_3 -
ANKMY1_2 ACBD4_2 -
BIK BCL2L1_3 +
BTRC_1 PLK4 -
BTRC_1 HSFY1 -
BCL2L1_3 BMF +
BCL2L1_3 VAC14 -
BCL2L1_3 RTN3 +
UPP2 PRMT2_3 -
UPP2 UPP2_2 -
TBL2_3 FCHO1 -
TBL2_3 HNRPLL_1 -
TBL2_3 PAK1IP1_1 +
NRF1 NMI -
KRT31 CADPS -
TCF4 CCDC33 +
MPV17_2 SYCE1 -
MPV17_2 ZNF688_4 +
RBM10_2 TCF12 +
RBM10_2 ZMIZ2 -
RBM10_2 FASLG -
RBM10_2 SPAG5 -
ARSA_1 PRMT2_1 +
ARSA_1 C15orf55 -
ARSA_1 TRIP13 -
LDOC1 INPP1_2 +
NAV2 BCL2L1_1 -
NAV2 RFX6 -
NAV2 ZBTB26 -
RARA GORASP1 +
RARA RXRB_1 +
RARA NR1H3 +
TEKT1 CDR2 +
N6AMT2 PRDM14 -
N6AMT2 KCNIP4 -
N6AMT2 TBL2_3 +
CXorf41 MCM7_2 +
CXorf41 CFP_2 +
CXorf41 GOPC -
TAX1BP1 RBM10 +
TAX1BP1 PLSCR1 +
TAX1BP1 DDX39B +
CAPN3_7 U2AF1 -
CAPN3_7 RTN3 -
CAPN3_7 TEX9_5 -
CAPN3_7 TFCP2 -
HMG20A HOMEZ -
HMG20A DCTN4_3 +
TMEM159 ZBTB32_1 -
TMEM159 GINS3_1 -
LRRIQ3 SGCA_1 -
LRRIQ3 CEP63 -
FAM131C FANCG_5 +
FAM131C TRIM69 -
FAM131C YARS_2 -
FXR2 TCF12 -
FXR2 EID1 -
FXR2 LRRIQ3 -
FH_7 DDX17 +
FH_7 CCNDBP1 +
FH_7 MAGED1 +
GKAP1 PSME3 -
GKAP1 NMNAT1 -
SEC63_1 ANKMY1_2 +
SEC63_1 NUP62 +
SEC63_1 KRT6A_2 -
SGTA STUB1 -
SGTA ACTN4_4 -
SGTA INPP1_1 -
EHMT2 ZBTB26 +
ETV6 MXI1_1 +
ETV6 FXR2 +
ETV6 DCTN4_1 -
ZCWPW1_1 L3MBTL3 +
A2BP1 NAV2 -
A2BP1 PHF21B_2 +
RXRB_3 EFHC2 -
COL1A2_1 TMEM67_3 +
COL1A2_1 SGTB -
KHDRBS2 TMCC2 +
KHDRBS2 SUCLA2_1 -
RTN3 TSGA10 -
RTN3 NDRG4_1 +
KIAA0753 SYCE1 +
KIAA0753 HOOK2 -
KIAA0753 JMJD5_1 -
S100A1_2 REL +
S100A1_2 PNMA2 +
S100A1_2 CEP63 +
S100A1_2 COG5 +
NR1H4 ELK3 +
NR1H4 TRIP6 +
MAGEA6 MCM7_2 -
MAGEA6 MED21_2 -
MAGEA6 EFEMP1_1 +
SP4 INTS4 +
SP4 CDC23 +
PDE4DIP EGR2_3 -
PDE4DIP PSTPIP2_3 +
PDE4DIP ZMIZ2 +
KRT13 TRIM17 +
KRT13 C6orf142_6 -
BAG1_1 PRDM14 +
BAG1_1 FBXO8_2 -
TRIM23 CPSF7 -
TRIM23 ACTN4_4 +
ARL6IP1 BAG1_1 +
ARL6IP1 SUCLA2_1 +
CCDC36 EGR2_3 +
CCDC36 SPRY2 +
KRT33B ZYX -
ELK3 TMEM67_3 -
ELK3 ZC4H2 +
ELK3 RAB3IP +
RBPMS STRBP_2 +
RBPMS ABCF3_2 -
RBPMS STRBP_1 -
RXRB_1 KIAA1712 -
RXRB_1 NR1H4 -
RIN1_1 TP53 +
RIN1_1 FAM9B -
RIN1_1 LZTS2 +
LHX4_2 IKZF1 -
LHX4_2 KRT38 -
LHX4_2 TP53BP2 +
LHX4_2 ADAMTSL4 +
U2AF1 ZBTB1 -
ABCF3_2 PSME3 -
ABCF3_2 KRT6A_2 +
TTC1 ATF4 +
TTC1 PAK1IP1_1 +
TTC1 BBS4_3 -
TTC1 TRIM69 -
AKT1_1 STX11 -
AKT1_1 CALCOCO2 +
AKT1_1 TEX9_1 -
PTBP1 BMF +
PTBP1 GMCL1 +
PHF21B_3 CAPN3_2 -
GMPPA BTC_1 -
GMPPA CARD9 -
GMPPA AHCYL1 +
RBMY1F L3MBTL3 -
MAGED1 CDX4 -
MAGED1 PSMA3 +
ZCWPW1_4 ZYX -
ZCWPW1_4 EID1 -
ZCWPW1_4 UPP2_1 -
YARS_2 BANP_2 +
DOCK8 TRIP6 -
DOCK8 GKAP1 -
CCDC67 MEF2A_3 -
CCDC67 PPFIBP2 +
ASAP3 DDX39B +
ASAP3 DDX39A -
SERTAD3 SSX2IP -
ACTN4_4 KRTAP2-4 +
TEAD4_3 AKAP10_5 -
TEAD4_3 GFAP -
CFP_2 TRIP13 +
CFP_2 ZCWPW1_6 +
DPPA4 USP53 +
DPPA4 FANCG_5 +
DPPA4 AXIN1_3 +
RBM12B TRAF1 -
RBM12B VPS37B +
RBM12B PPFIBP2 +
NR1D1 C10orf18 +
CAMK2B NEFL +
CAMK2B CCDC99 -
CAMK2B PSMA3 -
MOBP_1 CEP57L1 +
MOBP_1 KRTAP10-9 +
MOBP_1 KRTAP10-1 +
UPP2_4 FH_7 +
UPP2_4 SIAH1 +
UPP2_4 DTNBP1 -
CPSF7 C6orf142_2 +
EID1 ZNF341 -
NCK2_2 WASL +
NCK2_2 INPP1_1 +
NCK2_2 EFS +
NCK2_2 UPP2 -
CRK_2 CCDC33 +
RAB3IP TADA2A +
RAB3IP TEX9_5 +
RAB3IP FAM154A +
USP53 CRK_1 +
USP53 BTRC_4 -
CCDC57 TCF4 -
CCDC57 HSFY1 +
SUMO1 KRT13 +
BTC_1 WAC -
BTC_1 FAM9B -
CLCN2_2 TEAD4_3 +
NEBL MED21_2 +
NEBL PSMC6 +
NEBL MKRN2 -
CRK_1 EGR2_3 +
TFG FAM168A +
TFG AKAP10_3 -
TFG KRT38 -
TFG MEF2A_3 -
VPS37B NEBL +
VPS37B MBIP -
VPS37B CARD9 -
TP53BP2 FGA_5 +
TP53BP2 ZMIZ2 +
TFIP11 ZFP64 -
TFIP11 LAX1 -
TFIP11 EXOSC8 +
COPS4_1 MXI1_1 +
COPS4_1 KRT19 +
COPS4_1 GAD1_2 +
EFHC2 GOPC +
EFHC2 CEP63 +
EFHC2 NUP62 -
GAD1_2 TRIM42 -
WASL SUMO1P1 -
WASL STRBP_1 +
CCDC114 BEND5 -
CCDC114 FAM22F -
CCDC114 RBMY1F +
MXI1_1 KRT6A_2 +
EFCAB4A TCL1A -
EFCAB4A TEKT1 -
EFCAB4A SERTAD3 +
COL1A2_5 DOLK_2 -
COL1A2_5 TCF4 +
HSPD1_1 NR1H4 +
HSPD1_1 NRF1 -
VAC14 GINS3_1 -
VAC14 GALT_2 +
KRT6A_1 PRR20A +
KRT6A_1 SKIL -
WAC ASAP3 +
WAC MOBP_2 +
PCBD1 KIF9 +
PCBD1 CCDC67 +
PCBD1 SGCA_1 +
RASSF5 BTRC_1 -
RASSF5 ABI2 -
RASSF5 BTRC_3 -
MAPK1IP1L NCF2_1 +
MAPK1IP1L EMILIN1 -
MAPK1IP1L KRT33B -
SDC3_1 KRTAP5-9 -
SDC3_1 KRTAP2-4 +
SDC3_1 ASAP3 -
FOXM1 NCF2_1 -
FOXM1 TOX4 +
ZGPAT_1 CDCA7L -
MID2 BEND5 -
KCNIP4 TFCP2 -
KCNIP4 COL1A2_1 +
PRKAR2B PAK1IP1_4 +
PRKAR2B MKRN3 -
PRKAR2B AKAP10_5 -
DDX39A BHLHE40 +
RPGR_1 TRIM15 +
RPGR_1 HOMEZ -
RPGR_1 TACC1 +
COPS4_2 NLGN3_2 -
COPS4_2 DLX3 -
COPS4_2 KRT33B -
FGA_2 LAX1 +
MIF4GD SS18L1 -
MIF4GD MAGEA6 +
SGCA_2 CLCN2_3 -
SGCA_2 TMEM159 +
ETV6_2 TADA3 -
ETV6_2 SUMO1 -
INPP1_2 NR1D1 -
INPP1_2 KRT38 -
INPP1_2 CXorf41 +
REEP6 ZFYVE19 +
REEP6 ZFP64 +
REEP6 NDRG4_1 -
MEF2A_3 MEOX1 +
STX11 EFEMP2 +
STX11 RFX6 -
CLCN2_3 N6AMT2 -
DES ZBTB24 +
DES CRK_2 +
S100B_2 TMEM159 +
S100B_2 MAL2 -
CDC23 SMUG1_2 +
STRBP_1 ZMAT4 -
STRBP_1 A2BP1 +
PRMT2_3 WASL -
PRMT2_3 KRTAP3-2 -
PRMT2_3 ZNF341 -
PAK1IP1_4 REL -
PAK1IP1_4 AP3B1_2 +
PAK1IP1_4 MEOX2 +
PSMC6 CRK_1 +
PSMC6 ADAMTSL4 +
PSMC6 COL1A2_1 -
CARD9 BAD -
CARD9 PAICS +
MKRN2 U2AF1 +
MKRN2 BLZF1 -
BEND5 HOOK2 -
POGZ KHDRBS2 +
POGZ HSPD1_1 +
POGZ DDX39A -
ZC4H2 CEP72 -
ZC4H2 PSME3 +
CCDC136 LDB3_3 -
CCDC136 FANCC_1 -
CCDC136 SUMO1 +
CCDC136 FGA_5 -
PSME3 C12orf10 -
HSPA8 BAG1_1 -
HSPA8 PDE4DIP +
HSPA8 IKZF1 +
GFAP NR1H3 +
CRX SMUG1_2 +
CRX RBM10 +
CRX POGZ +
CRX ACBD4_4 -
APBB1IP SGTB +
APBB1IP FASLG +
PHF21B_2 GAD1_1 -
KRTAP10-8 MOBP_2 -
KRTAP10-8 MOBP_1 +
KRTAP10-8 AMMECR1_1 -
FAM168A TOX4 +
FAM168A COG8 -
RBCK1 HNRPLL_1 -
RBCK1 ARSA_1 +
RBCK1 AES -
RBCK1 SGTA -
KRT18 PSTPIP2_3 -
KRT18 MED7 -
KRT18 SERTAD3 +
KRT18 MAGED1 -
DYX1C1_3 EHMT2 -
DYX1C1_3 CCDC99 +
DYX1C1_3 EXOC5 -
AKT1_2 MTUS2 -
NR1H3 SKIL +
NR1H3 RXRB_1 -
NEFL APBB1IP -
NEFL TRIM69 -
NEFL ZCWPW1_1 +
HOOK2 DIABLO_1 +
HOOK2 ZBTB24 +
BEND7 ALS2CR12 +
BEND7 WAC +
BEND7 RASSF5 +
KRTAP10-1 CDR2 +
KRTAP10-1 PNMA2 -
ZFP64 L3MBTL2_1 +
GINS3_2 METTL17_1 -
GINS3_2 MEOX2 -
GINS3_2 THAP1 +
WWP2 ZFY +
WWP2 CDX4 -
LAX1 DOCK8 -
LAX1 RXRB_3 -
COG8 UPP2_1 +
DYDC1 TEKT1 +
DYDC1 MPV17_2 -
TMEM67_3 ZNF473 +
HGS ZCWPW1_1 +
HGS KRT6A_1 -
LDB3_3 FANCC_1 +
LDB3_3 SPERT +
LDB3_3 TFCP2 -
MED21_2 SGCA_1 -
MED21_2 ZBTB7B +
FHL2 GMPPA +
FHL2 NR1D1 -
FHL2 UBL7 +
ZNF688_4 PRDM14 -
ZNF688_4 MKRN2 -
TEX9_1 EGR2_3 +
TEX9_1 KRT31 +
FGA_5 FANCC_1 +
FGA_5 HMG20A +
PSTPIP1 AMMECR1_2 -
PSTPIP1 DYDC1 -
PSTPIP1 TRIM17 -
SRSF11 TEKT1 +
SRSF11 SMN2 -
SRSF11 RBM10 +
SRSF11 PRR20A -
ZNF341 MCM7_2 -
COG7_3 COG5 -
DCTN4_1 CD99L2_1 -
DCTN4_1 STK25_1 -
FCHO1 NCK1_3 +
INTS4 ZBTB16_1 +
GOPC TADA3 -
GOPC WWP2 +
HNRNPK EFEMP1_2 +
HNRNPK RBM14_1 +
HNRNPK DIABLO_1 +
LZTS2 EID1 -
LZTS2 ZGPAT_1 +
SS18L1 KIF9 -
SS18L1 MIF4GD +
SS18L1 EFS +
RNF40_1 ZYX +
RNF40_1 ZCWPW1_1 -
ZBTB32_1 RBPMS +
ZBTB32_1 CAMK2B +
LAMB3_2 SF3B4 -
LAMB3_2 COG8 +
TRIM37 CCDC57 +
TRIM37 EFCAB4A +
RBM12 NCF2_1 +
RBM12 NOTCH2NL +
RBM12 PRMT2_1 +
RBM12 RUNDC3A -
PPFIBP2 CRK_1 +
PPFIBP2 FANCG_2 -
KRTAP3-2 C10orf18 -
KRTAP3-2 COL1A2_5 -
KRTAP3-2 PNMA2 -
KRTAP12-2 CLCN2_2 +
SPAG5 GMCL1 -
SPAG5 VPS52 +
BTRC_3 TRIM9 -
AP3B1_2 FANCG_5 -
AP3B1_2 GKAP1 +
FASLG FGA_2 +
FASLG DYX1C1_3 -
TRIM15 TADA2A +
TRIM15 TRAF4 +
TRIM15 FGA_2 +
AXIN1_3 PSTPIP2_3 +
RINT1 FAM64A_2 +
BAD REEP6 +
BAD BCL2L1_1 +
INPP1_1 MIF4GD +
INPP1_1 MEOX2 +
STRBP_2 ZMAT4 -
STRBP_2 RUNDC3A +
STRBP_2 A2BP1 -
DDX17 SDCCAG3 +
DDX17 RNF40_1 +
TMCC2 FANCG_3 +
TMCC2 AKT1_2 +
BANP_2 STAC3 +
LCP2 DHX15 -
LCP2 CPSF7 +
AMOTL2 GINS3_1 -
AMOTL2 EMILIN1 +
AMOTL2 CDR2 -
BHLHE40 U2AF1 -
BHLHE40 KRT31 +
BHLHE40 KRTAP26-1 +
MCM7_2 ABI2 +
TEAD4_2 PLK4 -
KIFAP3 MOBP_2 +
KIFAP3 ZBTB8A +
KIFAP3 MBIP +
KIFAP3 LDOC1 -
COG7_1 TAX1BP1 +
COG7_1 ZNF471 +
MNAT1_1 BTC_1 -
MNAT1_1 STK25_1 -
MNAT1_1 NLGN3_2 -
MNAT1_1 KRT13 -
MKRN3 ETV6 -
MKRN3 USP53 +
MKRN3 MLF1_5 -
DIABLO_1 ARL6IP1 -
DIABLO_1 AP3B1_2 -
EXOSC8 TCF4 -
EXOSC8 CDC23 -
AMMECR1_2 EFEMP2 -
AMMECR1_2 KRTAP10-8 +
AMMECR1_2 KRTAP10-1 +
GMCL1 TCF12 -
GMCL1 AKAP10_5 +
EXOC5 ZBTB8A +
RARB NMI +
RARB ZNF473 +
RARB MID2 +
RARB BBS4_3 +
SIAH1 FAM64A_2 -
SIAH1 UPP2_2 -
VPS52 FAM9B -
VPS52 LDOC1 +
GALT_1 RNF40_1 +
GALT_1 INTS4 -
GALT_1 LRRIQ3 -
ZNF471 NMI +
ZNF471 BANP_2 -
ZNF471 COG7_3 +
KRT38 PSTPIP1 +
KRT15 ZGPAT_1 +
KRT15 SF3B4 +
KRT15 C1orf94 +
KRT15 KRT6A_1 -
PQBP1_1 RXRB_3 -
PQBP1_1 LZTS2 +
PQBP1_1 AIMP2 +
KRTAP26-1 TENC1 +
KRTAP26-1 EXOC5 +
KRTAP26-1 PAICS +
AIMP2 NBR1 +
AIMP2 CEP57L1 -
AIMP2 CLCN2_2 +
TADA3 KRTAP5-9 +
DTNBP1 CDC23 +
DTNBP1 GPRASP2 -
JMJD5_1 FGA_8 +
JMJD5_1 RIN1_1 +
PTBP2 BBS4_1 -
PTBP2 SSX2IP -
PTBP2 CPSF7 -
ZBTB1 LCP2 -
ZBTB1 ABLIM2 -
CCNDBP1 FAM64A_2 -
LSM1_3 LHX4 +
LSM1_3 RPGR_2 +
LSM1_3 SP4 -
C15orf55 KIF9 +
C15orf55 DES -
TRIP6 ETV6_2 +
TRIP6 PNMA2 -
CEP63 BIK -
RBM14_1 RABAC1 -
RBM14_1 PAICS +
RBM14_1 ADAMTSL4 +
BTRC_4 ATF4 +
BTRC_4 TACC1 -
BTRC_4 TRIM9 -
TSGA10 IKZF1 +
TSGA10 MTUS2 -
TSGA10 BIK -
BCL2L1_1 BMF +
BCL2L1_1 BIK -
KRT19 THAP1 -
ZCWPW1_6 VAC14 -
ZCWPW1_6 MEOX2 -
ZCWPW1_6 L3MBTL3 -
