source target sign
COPS6 PIEZO1 -
GNAI1 UBAP2 -
SIX1 PRKAR1A -
NDST1 NFKBIZ -
DKK2 ZHX2 -
PPP2CB KLF11 +
PPP2CB HSA-MIR-552-3P -
PPP2CB MAD2L1 -
PPP2CB KDR +
PPP2CB HSA-MIR-369-5P +
PPP2CB HSA-MIR-124-3P +
DLG5 TRIP13 +
DLG5 DAB2 -
PTPRK HSA-MIR-99A-5P -
PTPRK USF2 -
PTPRK DIO1 -
PTPRK HSA-MIR-675-3P +
TUBB4B DAZAP2 +
TUBB4B RAPH1 -
HSA-MIR-100-5P HSA-MIR-518B -
HSA-MIR-100-5P SIRT2 -
HSA-MIR-100-5P KL +
HSA-MIR-302D-3P HDAC7 -
S100A1 POR -
S100A1 TAF10 -
SPARC NDRG2 -
IGF1 JMY -
CD93 MMP9 -
CD93 SUFU +
MAP2K7 TUBB4B -
FAS S100A9 -
FAS HSA-MIR-302C-3P +
BTC COPS6 +
BTC FOXO3 +
GCFC2 ZNF561 -
GCFC2 NANOG +
GCFC2 HSA-MIR-409-3P +
BAG1 STAT6 +
BAG1 HSA-MIR-146A-5P +
BAG1 HSA-MIR-637 +
BAG1 CPEB1 -
HSA-MIR-149-5P RXRA +
HSA-MIR-149-5P NDST1 +
SOCS6 ITGB8 -
SOCS6 LATS2 -
SOCS6 HSA-MIR-765 -
ACSL1 NCAPG +
HSA-MIR-633 RUNX1 -
AQP3 HSA-LET-7I-5P -
AQP3 NDRG2 +
AQP3 HSA-MIR-449B-5P +
PROM1 RORA +
PROM1 SRGAP1 +
PROM1 TBC1D14 +
PROM1 MEF2A +
PROM1 RAB14 -
HSA-MIR-493-3P SOCS1 -
ATP5B FASLG +
ATP5B ACAT1 -
TAB1 MAP3K5 +
TAB1 RRM2 -
TEK ARID3A -
HSA-MIR-210-3P KRCC1 -
HSA-MIR-210-3P OLFM4 -
E2F6 ALDH5A1 +
E2F6 HSA-MIR-1292-5P -
SLC33A1 SDCBP +
SLC33A1 COPS6 +
SLC33A1 MSI2 -
TEX261 SOX5 -
TEX261 MFN2 -
HSA-MIR-151A-5P AQP3 -
HSA-MIR-151A-5P HSA-MIR-376A-5P -
HSA-MIR-151A-5P H2AFX +
S1PR1 GALNT10 -
S1PR1 RABEP1 -
SLC2A3 HIF3A +
SLC2A3 HSA-MIR-363-5P +
SLC2A3 EPHA5 +
SLC2A3 HSA-MIR-487A-3P +
SLC2A3 SCRIB +
SLC2A3 MEIS1 +
DDX53 MTHFD1 +
DDX53 FMOD -
HNRNPK SOCS2 -
HNRNPK CYP2U1 -
HSA-MIR-519D-3P HSA-MIR-373-3P -
HSA-MIR-217 HS3ST2 +
HSA-MIR-217 SLC6A6 +
HSA-MIR-217 TM9SF3 +
HSA-MIR-217 RPS6KB1 -
HSA-MIR-217 WASF2 -
UBASH3B HERC4 +
UBASH3B FCGR2B +
IFNB1 RAP2A +
IFNB1 PKN2 -
CDYL EPHB1 +
CDYL AMACR +
CDYL ERBB2 -
MAD2L1 RELN +
MAD2L1 HSA-MIR-581 +
MAD2L1 DLL4 +
MAD2L1 HSA-MIR-375 -
ERBB2IP RBMXL1 +
ERBB2IP MMP7 -
ERBB2IP RAB22A +
ISL1 IL1B +
ISL1 RHOBTB1 +
NNAT FGFR2 +
NNAT SFRP2 -
NNAT GLI2 +
SEMA6A MAZ -
SEMA6A HSA-MIR-634 -
SEMA6A GSR +
SEMA6A DUSP6 +
DNPEP HSA-MIR-541-3P -
DNPEP SLC1A1 -
DNPEP BCL6 -
RBL2 FAM45A -
RBL2 CDKN1A -
RBL2 TSC22D3 +
RBL2 FOXP3 +
IGF1R HSA-MIR-155-3P -
IGF1R HSA-MIR-1181 +
HRAS LYPLA2 -
HRAS HSA-MIR-124-3P -
ARID3A CCL8 +
HSA-MIR-590-5P MAP3K5 -
HSA-MIR-590-5P RAD52 +
HSA-MIR-590-5P FCGR2B +
HSA-MIR-590-5P FUT2 -
IKBKB CCDC41 -
IKBKB CBX7 -
IKBKB ULBP2 +
CYP24A1 HSA-MIR-15B-5P -
RAD51 CPEB2 +
MAT1A HSA-MIR-874-3P +
MAT1A SUZ12 +
MAT1A STMN1 -
NCAPG IL32 +
NCAPG RAB6B +
NCAPG YBX3 +
NCAPG HSA-MIR-624-3P -
NCAPG CLEC5A -
RALA LIN7A -
SLPI AHR -
SLPI YWHAG +
SLPI HSA-MIR-183-5P -
ITGA11 N4BP1 +
ITGA11 TGFB2 -
ITGA11 EPHB4 -
NEUROG1 HSA-MIR-181C-5P +
NEUROG1 JPH2 +
NOS2 FABP3 +
NOS2 GBP2 +
SLC45A3 PRKCD +
SLC45A3 PIM1 -
KLF17 GPD1L -
KLF17 OSCP1 +
KLF17 AP2M1 -
KCNQ2 WNT5A -
CPNE3 SOCS6 +
NCOR2 HSA-MIR-1297 -
PHLPP1 ARL6IP5 -
PHLPP1 BDKRB2 -
PHLPP1 SMAD3 -
PHLPP1 HCN4 -
HSA-MIR-203A-3P LMO2 +
HSA-MIR-203A-3P CDK1 -
HSA-MIR-203A-3P PRMT5 +
HSA-MIR-203A-3P MTA2 -
MEST STAT3 +
RAC1 TOB1 -
RAC1 ACHE -
ARFIP1 HSA-MIR-340-5P -
ARFIP1 ADM -
ARFIP1 BNIP3 +
ARFIP1 CCND3 +
ARFIP1 ZDHHC9 +
FGA BIRC2 -
ANLN HSA-MIR-155-3P -
FAF1 KCNJ2 +
VMP1 DNMT3B -
VMP1 HSA-MIR-210-3P +
HSA-MIR-381-3P FOXN1 -
NR3C1 HSA-MIR-519D-3P -
NR3C1 BCL7A -
NR3C1 MLH1 +
NR3C1 CD46 +
NR3C1 PTPRF +
KDM1A HSA-MIR-634 +
KDM1A NPNT +
HSA-MIR-195-5P PBXIP1 -
HSA-MIR-195-5P CADM1 -
HSA-MIR-195-5P G6PC -
HSA-MIR-141-3P HSA-MIR-802 -
HSA-MIR-141-3P HSA-MIR-329-3P -
HSA-MIR-141-3P TAB1 -
HSA-MIR-141-3P HTR3E -
HSA-MIR-141-3P KCNQ2 -
HSA-MIR-141-3P GATA2 -
ZNF395 HSA-MIR-151A-5P +
ZNF395 HSA-MIR-520B -
HSA-MIR-143-3P HNRNPK -
HSA-MIR-143-3P IKZF2 +
HSA-MIR-143-3P HSA-MIR-320D -
HSA-MIR-143-3P HSA-MIR-630 -
HSA-MIR-143-3P MTA1 -
HSA-MIR-143-3P TRAF4 +
FZD4 PPM1D +
FZD4 ZYX +
FZD4 BRCA2 -
HSA-MIR-122-5P NANOG -
HSA-MIR-122-5P MAP4K3 +
HSA-MIR-122-5P PCDH9 +
HSA-MIR-122-5P CTCF -
APC HSA-MIR-369-5P -
HSA-MIR-142-5P USP4 -
BCL6 DCX -
BCL6 ANXA2 -
COL15A1 HSA-MIR-542-3P -
COL15A1 HSA-MIR-340-5P -
DGUOK HSA-MIR-299-5P +
DGUOK JAK2 +
DGUOK FZD7 +
HSA-MIR-138-5P PDGFA +
HSA-MIR-138-5P CTHRC1 +
HSA-MIR-767-5P ZNF148 +
HSA-MIR-767-5P LCN2 -
PGD KDM3A +
PGD HSA-MIR-217 +
PGD DPYSL2 +
TBCA SREBF2 -
TBCA SIKE1 +
TBCA TRIB3 -
TBCA TBX21 +
MAP4K4 GNG13 -
HSA-MIR-299-5P ANG +
HSA-MIR-299-5P VDR -
KRCC1 OTUB1 +
KRCC1 CNTFR +
KRCC1 PTMS -
KRCC1 PRKRA +
TRIM71 IGF1 -
TRIM71 VEZT -
TRIM71 AXL +
NAV3 MYRF +
NOTCH4 SIX2 +
HSA-LET-7G-5P CLEC5A +
HSA-LET-7G-5P FABP3 +
HSA-LET-7G-5P NKIRAS2 +
TRAK1 LZTS1 -
TRAK1 MSC +
KLF3 BCL3 -
ZAP70 ANKRD46 +
ZAP70 HIF3A -
ZAP70 FBLN5 -
ZAP70 LEFTY1 +
ROBO1 EIF4G1 +
ROBO1 HSA-MIR-657 -
ROBO1 FAM160B2 -
RPS6KA1 NFAT5 -
RPS6KA1 HSA-MIR-29A-3P +
RPS6KA1 NCOA6 -
TPM3 HDGF +
TPM3 PRKAR1A +
CCDC41 PER1 -
CCDC41 NEK6 -
CCDC41 HSA-MIR-124-3P +
MEN1 UTRN -
MYO1D SERPINE1 +
MYO1D BIRC2 -
SEL1L EPHA4 +
SEL1L HSA-MIR-135B-5P -
HSA-MIR-548M HSA-MIR-494-3P +
HSA-MIR-548M HSA-MIR-346 -
HSA-MIR-548M HSA-MIR-425-5P -
HSA-MIR-548M MAPK1 +
MED13 DAB2 +
MED13 REG4 +
DRD2 CCND2 -
DRD2 TGIF1 -
HSA-MIR-127-3P HSA-MIR-30E-5P -
FAM160B2 AQP1 +
KLF11 CSF1R -
ID1 REG4 +
OLFM4 HOXD10 -
OLFM4 IGFBP1 -
OLFM4 LTF -
OLFM4 HSA-MIR-487B-3P +
OLFM4 ZMPSTE24 +
OLFM4 HCN2 +
CLDN1 WNT9B -
CLDN1 HSA-MIR-15B-5P -
NF2 SLC40A1 +
CDC40 IL13RA1 +
CDC40 ARHGDIA -
GALNT7 HSA-MIR-363-5P -
GALNT7 LAMB3 -
GSTP1 HTR3E +
GSTP1 TGFB3 -
GSTP1 MTHFD1 -
GSTP1 HSA-MIR-542-5P +
HSA-MIR-99A-5P HSA-MIR-221-5P -
HSA-MIR-99A-5P PODXL -
HSA-MIR-99A-5P BDNF +
HSA-MIR-544A TPRG1 +
HSA-MIR-544A SLC26A3 +
GPC4 MATR3 -
GPC4 EGR2 -
GPC4 HSA-MIR-197-3P -
HSA-MIR-603 CADM1 -
HSA-MIR-603 GRIN2A -
HSA-MIR-603 HSA-MIR-1271-5P +
HSA-MIR-1236-3P YAP1 -
ARPC5 UCP2 +
ARPC5 S100B -
SLAIN1 HSA-MIR-520D-3P +
SLAIN1 TOB2 +
PTPN7 HSA-MIR-24-2-5P -
FMNL2 LEFTY1 -
FMNL2 JARID2 +
ABCB1 OTUD7B +
ABCB1 CYP1B1 +
ABCB1 HSA-MIR-148B-5P +
ABCB1 MAGI2 -
HSA-MIR-485-5P DDAH1 -
HSA-MIR-485-5P RNF123 +
HSA-MIR-485-5P IL18 +
HSA-MIR-485-5P TOPORS +
HSA-MIR-485-5P TRIP13 +
HSA-MIR-19B-3P SMAD2 +
USP47 ARHGAP12 +
USP47 SLC16A2 +
USP47 RUNX1 +
DUSP10 PBX3 -
DUSP10 MAGEA12 +
DUSP10 HSA-MIR-190A-5P +
DUSP10 KIF2A -
DUSP10 NDRG2 -
JARID2 DYRK2 +
JARID2 VPS18 +
JARID2 CREG1 +
JARID2 NUAK1 -
RAB15 ZAP70 -
RPS6KB1 HMGB3 +
RPS6KB1 TNFRSF10B -
RPS6KB1 CXCL12 +
MAP1A PDGFC -
MAP1A GATA6 +
AGO4 USP18 -
AGO4 NOS3 +
RBFOX2 HIPK2 -
RBFOX2 EFNA3 -
RBFOX2 PROS1 +
RBFOX2 HSA-MIR-30A-3P -
RBFOX2 CTDSP1 -
CTDSP1 MCC -
HSA-MIR-570-3P SPARC +
HSA-MIR-570-3P MUC4 -
IRS2 HDGF -
IRS2 HSA-MIR-3928-3P -
HSA-MIR-708-3P WIF1 +
BIRC5 SP3 +
BIRC5 RGS2 -
BIRC5 ARRB1 +
BIRC5 HSA-MIR-454-3P +
HSA-MIR-302C-3P THBS1 -
HSA-MIR-302C-3P APAF1 +
PHB LMO2 +
PHB EXOSC2 -
PHB UBASH3B -
PHB BIRC2 -
HSA-MIR-874-3P PAX7 -
SLC7A5 LRRC4 -
SLC7A5 CHORDC1 +
ACHE HMGB2 +
STAT4 THRB -
STAT4 FGF9 -
STAT4 TOM1 +
YBX3 HDAC8 +
YBX3 BNIP3 +
FURIN RAP1B +
HSA-MIR-379-5P CDC34 -
HSA-MIR-379-5P LCN2 +
HSA-MIR-379-5P C11ORF30 -
RHO NRP1 +
RHO HSA-MIR-190A-5P +
RHO FERMT2 +
RHO GDF5 -
CAPRIN1 DTD1 +
CAPRIN1 PARP1 +
CAPRIN1 ULBP2 +
HSA-MIR-1256 IL17RB -
HSA-MIR-1256 NODAL -
TSPYL2 TRIB1 +
PPP2R4 CADM1 -
PPP2R4 NPEPL1 +
PPP2R4 HSA-MIR-513B-5P -
CDKN1A CD151 +
CDKN1A ZWINT +
CDKN1A PFN1 -
HSA-MIR-4723-5P HSA-MIR-20A-5P -
TOM1 HSA-MIR-210-3P -
TOM1 CLUAP1 -
TOM1 RDH10 +
TOM1 CASK +
MAPK8 FUNDC1 -
MAPK8 COL10A1 +
MAPK8 HSA-MIR-511-5P +
FAM199X POLD1 -
FAM199X HSA-MIR-101-3P +
FAM199X HSA-MIR-601 -
FAM199X CLDN1 +
SLC35F2 FABP4 +
SLC35F2 HSA-MIR-337-3P -
SLC35F2 PLS1 -
TGFB2 HSA-MIR-448 +
TGFB2 INPPL1 +
TGFB2 ZNF652 +
HSA-MIR-34B-5P PPP2R5E -
HSA-MIR-34B-5P ZBTB18 +
HSA-MIR-34B-5P MYC -
PA2G4 HOXC13 -
PA2G4 HSA-MIR-15A-5P +
FHIT ATG16L1 +
FHIT FAM3C +
FHIT CREG1 -
FHIT AP1S2 -
HSA-MIR-525-3P PIGF +
HSA-MIR-525-3P P4HA1 +
HSA-MIR-525-3P EPOR -
HSA-MIR-522-3P HSA-MIR-124-3P +
HSA-MIR-4437 KRAS -
BMP4 INPP5D +
ITGA9 TBC1D9 -
ITGA9 HSA-MIR-376B-3P +
ITGA9 HSA-MIR-520E +
AKT3 POU5F1 +
AKT3 VASH1 -
AKT3 C11ORF30 -
AKT3 CDC40 +
HOXC8 PPP3CA -
HOXC8 HAND2 -
HOXB7 PBX2 -
SNAI2 RBP2 -
SNAI2 CD97 -
KSR1 CASR +
KSR1 ARRB1 +
KSR1 CTBP2 +
LIPA TBC1D1 +
LIPA BSG -
LIPA RPS6KB1 +
LIPA HSA-MIR-136-5P +
LIPA CAB39 +
HDAC6 CDKN3 +
GPM6B PCNA +
GPM6B HSA-MIR-675-3P +
CREB5 COL5A1 +
CREB5 KRT5 -
CREB5 ITGB8 -
CREB5 SUFU +
IER5 FLT4 +
IER5 EPO -
IER5 HSA-MIR-34C-3P +
IER5 ITGA11 +
IER5 HSA-MIR-1207-5P +
IER5 HOXA1 +
MKI67 MAGEA3 +
MKI67 ADM -
MKI67 EIF4A2 -
HSA-MIR-380-5P ACSL1 -
MCM3 DNPEP +
MCM3 FMN2 -
MCM3 HSA-MIR-490-5P -
MCM3 TLN2 +
MCM3 CDC25B -
MCM3 HSA-MIR-151A-3P +
HAL SERPINA3 -
HAL FMOD -
HAL EFNA1 +
TPPP3 RASSF1 +
BTK RAB23 +
BTK BSG +
BTK HIPK3 -
HSPA4 PA2G4 -
HNF1A FCGR2B -
SRSF10 WBP1L +
DOCK7 HSA-MIR-224-5P -
DOCK7 MYH4 -
NFYC HOXD10 +
NFYC PABPC1 -
SOD2 COL3A1 +
SOD2 EWSR1 -
SOD2 NFATC3 -
CYP2U1 HSA-MIR-1291 +
CYP2U1 HSA-MIR-27B-3P -
CYP2U1 ZYX -
CYP2U1 PRDX3 -
CYP2U1 RAB27A +
CORO1A STAT4 -
CORO1A EDN1 +
CORO1A HSA-MIR-490-3P -
CORO1A MCM5 +
S100A8 CAPRIN1 -
S100A8 GOLT1B -
S100A8 ARID4B -
S100A8 ABCA1 -
CTSC RUNX2 +
CTSC KREMEN1 +
CTSC CCL4 +
MMP2 PTPRT -
MMP2 SNCA -
CCND3 CAMTA1 +
CCND3 PTPRT -
CCND3 TAF9B +
CCND3 TUBB3 +
HSA-MIR-542-5P HSA-MIR-125B-2-3P +
HSA-MIR-542-5P FUT2 -
HSA-MIR-542-5P TP53BP2 +
HSA-MIR-542-5P BTRC -
HSA-MIR-542-5P HSA-MIR-769-5P +
C17ORF80 TGFB3 -
C17ORF80 MERTK -
STX1A FOXL2 -
STX1A IL13RA1 +
STX1A VAMP2 +
HSA-MIR-429 HSA-MIR-633 +
HSA-MIR-429 SH3GL1 +
HSA-MIR-429 HSA-MIR-105-5P -
HSA-MIR-429 HSA-MIR-20B-5P +
FZD3 SPRY2 -
FZD3 ZNF611 +
FZD3 HSA-MIR-30E-5P -
PRDM4 PRRX1 -
PRDM4 TCF4 -
RAD17 YY1AP1 +
CAMTA1 IL2 +
CAMTA1 ST14 +
CAMTA1 UBAP2 -
CAMTA1 AXL -
HSA-MIR-642A-5P HSA-MIR-493-3P -
HSA-MIR-642A-5P IFITM1 +
BRD7 VPS4B +
BRD7 MSH2 +
BRD7 HSA-MIR-4437 +
BRD7 HIST1H3D +
BRD7 SREBF1 -
P4HB MAGEA2 +
P4HB HSA-MIR-24-3P +
HSF2 CDK2 +
CACNA1C ROBO2 -
CACNA1C HSA-MIR-542-5P +
CACNA1C RNO-MIR-200C-3P +
CACNA1C MN1 +
CACNA1C AIFM3 +
LIN28B TLR4 +
LIN28B FGB +
LIN28B DRAM1 +
LIN28B FBXO31 -
RAP1B HSA-MIR-223-3P +
RAP1B HSA-MIR-182-5P -
RAP1B NUMBL +
FBN2 ITGA9 -
CAT ARHGDIB -
CAT LDHA +
CAT USP9X -
CAT IGF2BP2 -
CAT HIST1H3D +
NARS RNF123 +
NARS NKX3-1 +
NARS HSA-MIR-19A-3P -
NARS KIF22 +
NARS IGFBP5 -
SOCS4 ANGPTL4 +
SOCS4 DOHH +
HSA-MIR-18A-5P SERPINB5 +
RNF2 VAC14 +
RNF2 MAPRE1 +
BCL7A HSA-MIR-10B-5P -
BCL7A EDN1 +
ADAM12 PPP2CB -
ADAM12 RAPGEF2 +
ADAM12 HSA-MIR-363-3P -
ADAM12 KCNMA1 -
ADAM12 C3ORF18 -
FSCN1 BRCA2 +
FSCN1 GOLT1B +
FSCN1 ALPK2 -
RHOT1 ZYX +
RHOT1 CCNA2 +
MRPL18 HSA-MIR-297 -
SOX5 GCFC2 -
SOX5 TP53 -
SOX5 NFIX -
GRIA2 POLE3 -
GRIA2 PARP1 -
KLF9 CHEK1 -
KLF9 IRF4 +
KLF9 ANK2 -
VAMP2 PIK3R3 -
VAMP2 HSA-MIR-30A-5P -
HSA-MIR-450A-1-3P LRRFIP1 -
HSA-MIR-450A-1-3P RGMA +
HSA-MIR-450A-1-3P RAB40C +
HSA-MIR-450A-1-3P ASCL1 +
CDC14A WNT1 +
HSA-MIR-216A-5P PKN2 +
HSA-MIR-216A-5P CSF1 +
NR1H4 HSA-MIR-511-5P -
NR1H4 HSA-MIR-221-5P +
RAB11FIP2 RARB +
RAB11FIP2 BANP +
HSA-MIR-148B-3P LRRC59 +
HSA-MIR-148B-3P EYA2 +
CLIC4 ANP32A -
CLIC4 NF1 +
DUSP5 SIAH1 -
DUSP5 HSA-MIR-9-3P +
DUSP5 TRAPPC2P1 -
DUSP5 AMFR -
PCGF5 RNO-MIR-132-3P -
PCGF5 PDGFA -
PCGF5 KCNQ1 +
FUT2 GPR78 -
FUT2 TIMP1 -
HSA-MIR-513B-5P SFRP2 -
HSA-MIR-513B-5P SDC1 -
G6PC DND1 -
DNAJC27 HSA-MIR-424-5P -
MEGF9 HSA-MIR-16-1-3P +
SYT1 PTPN23 +
TCF7L1 CDKN1C +
KHSRP TNFSF13 -
KHSRP FXN -
IL1B PLD2 -
IL1B ITGB8 -
IL1B DIMT1 +
ABCA1 HSA-MIR-208B-3P +
ARL5A KLK6 +
ARL5A HMGA1 -
ARL5A CASP2 -
HSA-MIR-370-3P MAP4K4 -
ACSL4 AKR1C2 -
ACSL4 HS3ST2 +
LYPLA2 PTR-MIR-182 -
TBX21 MAZ +
TBX21 ZNF83 -
TBX21 HSA-MIR-612 +
HSA-MIR-324-5P HSA-MIR-365A-3P +
HSA-MIR-324-5P BTC +
HSA-MIR-324-5P CDC14A +
HSA-MIR-324-5P DMTF1 -
CYP3A4 MAP2K6 +
CYP3A4 TRIM54 +
ACAT1 BCL2L11 -
ACAT1 SIX2 +
REG4 WBP1L +
TRIP13 S100B -
TRIP13 ASCL1 +
TRIP13 TAF9B +
LRIF1 HSA-MIR-634 -
LRIF1 SOCS7 +
HSA-MIR-449C-5P HSA-MIR-302A-3P -
HSA-MIR-449C-5P SGPL1 -
MYLIP GATM +
MYLIP HSA-MIR-1285-3P +
MYLIP CCL5 +
MYLIP MTA2 -
MYLIP TNFSF10 +
PITPNC1 MBNL2 -
NUMBL FGF7 -
NUMBL MAPK9 +
NUMBL WNT2 +
NUMBL HSA-MIR-126-3P -
ARTN MPRIP +
ARTN GOLT1B +
TCF4 KDM4A -
TCF4 ATAD2 -
TCF4 RABEP1 +
ALDOA HSA-MIR-593-5P -
SNCA LRIG1 -
PIEZO1 NEK2 -
PIEZO1 EPHA4 +
PIEZO1 SH3BGRL +
MMP1 CCR6 +
ABTB1 HSA-MIR-558 -
PIK3R3 MTMR14 +
PIK3R3 HSA-MIR-665 +
ZNF561 HSA-MIR-190B +
ADM EGFR -
CARHSP1 HDAC6 -
CARHSP1 MSH3 +
STAT6 ESD -
STAT6 AGPAT2 +
STAT6 KIF2A -
PAPPA RHO -
PAPPA GNAI1 +
PAPPA HSA-MIR-489-3P -
NOD2 YOD1 +
NOD2 ITGB1 -
PDLIM7 ADAM10 -
HSA-MIR-1182 G6PD +
HSA-MIR-1182 DNAJA4 -
CNTFR EOMES +
NODAL NKX3-1 -
NODAL CCNT2 +
SMAD2 TBXAS1 -
SMAD2 RAD52 -
SMAD2 MMP7 -
ZFP36 TIAM1 -
TSPAN6 KDM3A -
TSPAN6 CFL2 +
NFATC1 DDC -
DYRK2 GPX2 -
DYRK2 HSA-MIR-328-3P -
DYRK2 SLC7A6 -
NR0B2 HSA-LET-7E-5P +
NR0B2 KLK10 +
NR0B2 HSA-MIR-497-5P -
HSA-MIR-519A-3P MICA -
HSA-MIR-519A-3P HSA-MIR-217 +
HSA-MIR-519A-3P TAR +
TRIM13 EYA4 -
HSA-MIR-10A-5P WWC1 -
HSA-MIR-10A-5P KLF4 -
PBXIP1 PGM2 +
PBXIP1 FMNL3 +
HERC4 GATA4 -
HERC4 HSA-MIR-518C-3P -
FMOD TBC1D9 -
GPR85 HSA-MIR-205-5P +
GPR85 MTA1 -
GPR85 HSA-MIR-4437 +
GPR85 TCF12 -
