source target sign
PCF11 LSM1 -
PCF11 MAFF +
PCF11 SMARCA4 +
LIG4 KRT1 -
LIG4 TOP1 +
LIG4 IL3RA -
LIG4 RBMX +
EGLN1 NTN3 +
EGLN1 ACSL4 +
EGLN1 FADS3 +
CNTN2 ALDH1A3 +
CNTN2 EHHADH +
CNTN2 GABARAP -
CNTN2 SUPT5H +
KRT1 HSA-MIR-338 -
PTHLH CCNB1 +
PTHLH PSMB7 -
S100A8 CYGB +
S100A8 EED +
S100A8 CXORF57 -
CCND3 ZFP42 -
CCND3 SAYSD1 +
CCND3 KHSRP +
CCND3 TSC2 +
CCND3 NHLH2 +
FXYD2 STAT5B +
FXYD2 LCP1 +
FXYD2 MPL -
FXYD2 IGF2 -
RFXAP S100B -
RFXAP MED1 -
PFKFB2 TIGD3 -
PFKFB2 SMAD7 -
ADIPOQ CCT5 +
ADIPOQ PRKAB2 +
ADIPOQ IFNA2 +
ADIPOQ CLCN2 +
PDPN KIAA1274 +
AKAP9 AXIN2 +
AKAP9 ACADM -
HSA-MIR-20A NAGPA -
HSA-MIR-20A FMR1 -
HSA-MIR-20A EPHB4 -
HSA-MIR-20A REXO4 +
MAN2B1 CYP7A1 -
ANAPC10 MGAT3 +
ANAPC10 HSA-MIR-302A +
ANAPC10 VHL +
ANAPC10 SLC2A4 -
PCDHB11 UROS -
PCDHB11 MNDA -
SOCS4 PCSK2 +
SOCS4 HSA-MIR-34B -
SOCS4 TRIM27 -
SMC4 HCK +
SMC4 AGFG1 -
SMC4 KNTC1 -
HCLS1 TSPAN6 -
HCLS1 ASCL2 -
HCLS1 IFNA4 +
HCLS1 GUSB -
AGFG1 CD7 -
AGFG1 CXCR2 -
DCLK1 PCSK2 -
DCLK1 AMD1 -
DCLK1 PRKACB +
FGF7 TGFB2 +
SHC3 HSA-MIR-145 +
SHC3 PPP2R4 +
SHC3 ANAPC4 +
SHC3 SLC31A1 -
SHC3 PSEN2 +
VAMP2 BLZF1 +
VAMP2 CD209 -
PAX4 CALR -
HSA-MIR-155 COL11A1 +
HSA-MIR-155 LZTR1 -
GUCA2A CCNB1 +
GUCA2A CABLES1 -
GUCA2A PRG2 +
GUCA2A CD80 +
GUCA2A LENEP -
GUCA2A PRODH +
PDXK GTF2E1 -
PDXK JAG1 +
PDXK NLRC4 +
PDXK CSRP1 -
PDXK P2RX1 -
SHMT2 DDX5 -
SHMT2 NKX2-2 -
SHMT2 PAX2 +
ISG20 SLC13A5 -
ISG20 PCSK1 -
ISG20 ARL1 +
ISG20 PXMP2 -
ISG20 ICAM4 -
ISG20 PRKCB -
ISG20 GTF2B +
GP9 RAD54L -
GP9 MDK +
GP9 SLC39A14 +
SALL1 C6ORF72 -
SALL1 PCF11 -
SALL1 BID -
G6PC ABCB10 -
G6PC CDC14B -
KHSRP APC2 +
KHSRP PURB -
KHSRP BID -
PDYN HOMER3 +
PDYN CSF3R -
PDYN THBS4 +
PDYN GTF2H2 +
THOC5 AP2S1 +
THOC5 MSH6 -
THOC5 DUSP4 +
PSMB8 SLC39A6 +
DEFT1P CDKN1A +
CCL20 MDM2 +
CCL20 ABL1 -
CCL20 SFTPA2 -
CCL20 SRD5A1 -
CCL20 GADD45B -
CCL20 HBEGF -
SRR MPHOSPH10 +
SRR RPS5 +
NUMBL CD79A -
NUMBL ESD +
NUMBL BFSP2 -
NUMBL BMP8A +
NUMBL ASIC2 +
NUMBL SLC25A3 +
DDIT4 ZMPSTE24 -
DDIT4 DES -
DDIT4 RBBP8 -
PTGS1 RHOA +
PTGS1 SMAD9 +
PTGS1 PSMC5 -
PTGS1 EPO -
PTGS1 FBLN1 -
APEX1 HRH1 +
APEX1 MAPKAPK2 -
APEX1 CFLAR +
TMEM105 SLC19A1 +
TMEM105 HSA-MIR-410 -
TMEM105 HSA-MIR-92A +
TMEM105 HSA-MIR-125B +
TMEM105 CSNK1G1 +
TMEM105 PON1 -
ALDOA BHLHE40 +
USP1 DDX10 -
USP1 NDUFA2 -
USP1 F13A1 -
USP1 POLR3D +
NPM1 AHR -
NPM1 SELE -
NPM1 CASP3 +
IFNA14 ARPC5L -
IFNA14 CGA -
MAP4K2 UNC119 -
MAP4K2 SMAD2 +
MAP4K2 MTHFD1 +
MAP4K2 SPN +
MAP4K2 APOC3 -
MAP4K2 RUNX1T1 -
NTRK1 UQCRB +
SERPINC1 NR4A2 +
PAFAH1B1 TMEM105 +
PAFAH1B1 RUVBL1 +
PAFAH1B1 CKS1B +
PAFAH1B1 NDUFA7 -
THPO HOOK2 +
THPO HOXD3 -
THPO ATG16L2 -
THPO SPRY1 +
FCGR3A HOXD10 -
FCGR3A FECH -
FCGR3A ZFP36L2 +
ERCC1 SDF2 -
STAT6 PTGDS +
STAT6 NFYA +
SMAD2 MMP21 -
SMAD2 WNT5A -
SMAD2 PDE6A -
SMAD2 MDH1 -
SMAD2 PLAUR +
SMAD2 SFTPC +
SMAD2 ZFC3H1 -
SMAD2 UBP1 +
SMAD2 ASB2 -
PPT2 NCF4 -
PPT2 CYC1 +
TSPAN6 CAT +
TSPAN6 KLHL21 -
TSPAN6 SKP1P2 +
TSPAN6 ASB1 +
NFATC1 UBXN8 -
NFATC1 WDR25 -
CDH1 PRNP -
TBL1XR1 SURF1 +
TBL1XR1 C15ORF23 -
ASCL2 AEBP1 -
ASCL2 CBS +
ASCL2 RBL2 -
DPCD HAX1 -
IL10 NRIP1 -
IL10 PDE9A -
IL10 ACP5 +
IL10 NOV +
IRAK1 CSF3R -
IRAK1 HSA-MIR-302D -
INHBA KCNJ2 +
INHBA GP9 +
CAMK2A DUT -
SRP54 MBD4 +
SRP54 HSA-MIR-367 -
ATP1B3 EIF4H +
ARHGDIG TAF7 +
ARHGDIG DGKA +
SERPINB5 TRRAP -
TRIM26 NAP1L4 -
TRIM26 TP53AIP1 +
DPM2 SLC14A2 -
KLF2 PREB -
KLF2 SPRR1A -
KLF2 PSMD5 -
KLF2 TNS3 +
KLF2 KDM4C +
TAF4B PRRX1 +
DEFA3 WTAP -
SCML4 WNT10B -
SCML4 MFI2 -
SLC4A2 FGFBP1 +
SLC4A2 CCL16 -
SLC4A2 MEMO1 +
SLC4A2 ITGAX -
ZMAT3 ASAH1 -
ZMAT3 GTF3C2 +
ZMAT3 DMD +
ZMAT3 HMGN4 -
ZMAT3 TRIP12 +
SPAG5 MINA -
SPAG5 THRAP3 -
SPAG5 TFDP2 +
MSH2 TAB3 +
MSH2 APOC3 +
MSH2 TYR -
LIF APBB1 -
LIF CREBBP -
LIF ACSS2 -
PWP2 TPM2 -
SAR1A ITGB2 +
SAR1A VARS2 -
SAR1A LIME1 -
SNRPF PSME3 -
SNRPF UMPS -
SNRPF MCL1 -
EIF3I ITGAL +
EIF3I POLE2 +
EIF3I REXO4 +
TUBA4A CXCR5 -
TUBA4A PPP2R2D +
TUBA4A CYP1A2 +
DLD NHLH1 -
DLD RPL23A -
DLD SLC39A6 +
MBD5 RNASE2 +
MBD5 MMP12 +
MBD5 WNT2B -
ITGB2 SPRED1 +
ITGB2 MAGEA4 -
ITGB2 ZEB1 +
ITGB2 CFDP1 -
ITGB2 GALK2 -
PPP2R2D LYL1 -
PPP2R2D NR1H3 -
CSE1L PCNA +
CSE1L PRDM8 +
CSE1L F3 -
FXN RNF144A +
FXN MOG -
FXN CCNA1 +
FXN NGFR +
MGP SEC63 -
MGP CASP8 -
MGP EPHA5 +
MGP ARL1 +
IKBKE STX3 -
IKBKE HSA-MIR-302C -
POLA2 DNM1L -
POLA2 TCN2 -
POLA2 IER3 -
POLA2 EDN2 -
UTRN THPO +
UTRN DLL1 -
TRAP1 C17ORF65 +
TRAP1 SLIT1 -
TRAP1 NGF +
TRAP1 PTDSS1 -
TRAP1 TCN2 +
TRAP1 KLF17 +
FCER2 A2M -
FCER2 SGK223 +
FCER2 FPGS +
E2F5 RPE65 +
E2F5 SYCP3 +
E2F5 TRMT12 -
E2F5 CUL2 -
E2F5 HSPA1A +
ZFYVE9 LMO1 -
CD55 C14ORF149 +
CD55 MECOM -
HSPB1 TJP1 +
HSPB1 LENEP +
TPI1 HSA-MIR-144 -
TPI1 ETFDH -
TPI1 COL4A1 +
TPI1 CUL5 -
EDIL3 GTF2H2 +
EDIL3 EDIL3 +
IFNA6 HSP90AA2 +
IFNA6 SHMT2 +
IFNA6 SOCS7 +
HSA-MIR-199A TOP2A -
HSA-MIR-199A XDH +
HSA-MIR-199A NACA -
HSA-MIR-199A ATP1B3 -
HSA-MIR-199A SEPT5 +
RGL2 NSUN5 +
RGL2 SRXN1 +
RGL2 TNFRSF10D +
SLMAP FOXM1 +
SLMAP TACR1 +
SLMAP PDGFA +
SLMAP MAP3K1 +
RPL22 JAG1 -
AP2A1 CREB3L2 +
AP2A1 COASY +
ARF1 EDNRB -
ARF1 SLC39A7 -
ARF1 PFN2 -
CSNK2A2 MUC4 -
CSNK2A2 PIGB +
CSNK2A2 TAF11 +
CSNK2A2 ALG12 -
CSNK2A2 SSX8 -
ACAA1 HSPA5 -
MTF2 BCR -
MTF2 GLI2 -
MTF2 ENO2 +
MTF2 NAIP +
CD38 EXOC3 +
TMF1 CYC1 -
TMF1 ABCA2 -
TMF1 SOS1 +
MAFF UBA52 -
MAFF ADAMTS4 +
MAFF PTPRC -
E2F1 HK3 +
E2F1 BNC1 +
E2F1 CHRNB1 +
ATXN10 ELK3 +
ATXN10 GATA1 +
ATXN10 HSA-MIR-16 -
NLK KHK -
NLK NGFR +
IL15RA CYR61 +
IL15RA CLCN2 +
IL15RA XPC +
ITGB3 PIK3CB +
ITGB3 SELE +
ITGB3 ARC +
NELL1 DOK1 +
NELL1 ATF2 -
IL12RB1 PER1 -
IL12RB1 GCG -
IL12RB1 HIGD1AP1 -
IL12RB1 JUNB +
IL12RB1 VCAN -
IL12RB1 SLC15A1 +
HSA-MIR-200A ERF -
MGST1 POU2F3 +
TMCO5A PTMA -
TMCO5A FXYD2 +
GTF2B GYPC +
GTF2B DOCK10 +
GTF2B PPP1R7 -
GTF2B NHLH2 +
C8G NFKBIE -
C8G FGF13 +
C8G ADAM28 -
DGKD CDKN1B +
DGKD HSA-MIR-27B -
ALDOC PXMP2 -
ALDOC NCOR1 -
ALDOC AOC2 -
ALDOC INHBE +
KLK14 SLC22A6 -
KLK14 PEX14 +
KLK14 HSA-MIR-93 +
KLK14 CX3CL1 -
KLK14 PDE5A +
WRN L1CAM +
WRN UGT2B4 -
WRN HLA-DRA -
WRN HSA-MIR-205 +
CASP9 LIG1 -
CASP9 LMNB2 -
CASP9 PRKCB +
CASP9 UXT +
MPST ATP1A4 -
MPST ALG12 +
MPST PMP22 -
UBP1 SNAI1 -
UBP1 MCM6 +
UBP1 ARL1 -
SPATA2 SCD -
SPATA2 ARHGEF4 -
MAT2B CCRL2 +
MAT2B MRAS +
MAT2B NUPR1 +
NDUFS1 MTCH1 -
NDUFS1 MAPK14 +
CDC16 PAX8 +
CDC16 AHR +
CDC16 EPHB4 +
NXT1 TSC2 +
NXT1 FMR1 -
NXT1 CD163 +
NXT1 PPT2 -
TIMP1 PIN1 +
PIAS1 SFRP2 -
PIAS1 CREB3L4 -
LOC221946 KIAA0146 -
LOC221946 TERF2 +
LOC221946 EGR1 +
LOC221946 CXORF57 -
HSA-MIR-302D APOA1 -
HSA-MIR-302D NEUROD1 -
HSA-MIR-302D ITGAM +
MET RAB40C -
MET WNT3 -
MET DCTN3 +
MET MBL2 +
MET RBL1 +
ACADL PRKACG +
ACADL MIF -
ACADL CXCL10 -
ACADL UBL7 +
ASB9 EGLN3 -
ASB9 FOLH1B +
ASB9 CXCL11 +
ASB9 C1QBP +
ASB9 CUZD1 -
ASB9 STOM -
NDUFV1 ANAPC11 -
NDUFV1 GRAMD4 +
NDUFV1 TNFSF12 +
PSMD8 MAPK11 -
PSMD8 ZNF165 -
PSMD8 PDK2 -
SLC22A6 PBK +
SLC22A6 SNORD116-1 +
ACSS2 HNRNPA2B1 +
HEXA HSA-MIR-99B +
HEXA ZEB2 -
HEXA ANAPC4 +
HEXA PREP -
MPPED2 EPHA3 +
CHST15 SCARB2 -
PDGFRA AKT3 -
PDGFRA ACTR5 +
IFNA17 WTAP +
IFNA17 SRI +
CUL5 NTN3 -
CUL5 PPP1CB -
IFNA21 LMX1B +
IFNA21 NUMB +
IFNA21 TCIRG1 -
CYP4A22 NFE2L1 +
CYP4A22 TIMP3 +
GOLPH3 KRT12 +
GOLPH3 SNRPE -
GOLPH3 GUCY1B3 +
GOLPH3 FOXM1 -
GOLPH3 IL15 -
GOLPH3 CENPE -
NCBP2 TLX1 +
NCBP2 SMAD1 -
NCBP2 DYNC2H1 -
NCBP2 TBCC +
MCMDC2 SLC26A7 -
MCMDC2 P2RX6 -
MCMDC2 TP53I11 -
CYP11B1 AQR +
CYP11B1 ALDH9A1 -
CYP11B1 PIAS3 +
CYP11B1 HSA-MIR-122 -
CYP11B1 DMTF1 +
NOS1 MED17 +
NOS1 KAT7 +
NOS1 RNF128 +
NOS1 SFMBT1 +
NOS1 TYR +
NOS1 ARSB -
NOS1 PDZK1IP1 -
NOS1 MECOM +
PBK PDYN +
PBK IL18BP +
PBK CCKBR +
PBK PDXK +
PBK HSA-MIR-342 +
PBK TBL1XR1 -
PBK NR4A3 +
PRKCQ RBM15B +
PRKCQ MRPL19 -
PRKCQ PEX6 -
PRKCQ WDR3 -
PRKCQ BCR +
PRKCQ INS -
PRKCQ MAP3K1 +
GPC3 HSPA8 -
GPC3 NEDD9 -
OAS2 CDC26 +
SNRPB2 JUP -
SNRPB2 PRKAB1 -
PSMD9 HSA-MIR-216A +
